index,Score,Score Rank,Percentile,Percentile Rank
CHAK2,1.9183,1,97.99,1
PRPK,0.7376,13,97.62,2
PLK4,0.5167,20,95.95,3
HASPIN,0.6602,16,95.73,4
PKCB,1.4453,4,94.67,5
NIM1,0.8131,11,93.4,6
TSSK1,1.6705,2,93.23,7
MTOR,1.5825,3,92.41,8
MARK4,0.9491,10,91.88,9
PKCZ,1.029,8,91.86,10
MARK3,0.6237,18,91.63,11
MARK2,0.7224,15,91.5,12
QIK,0.7348,14,91.29,13
MNK2,1.1608,6,90.31,14
ULK2,0.2029,35,90.18,15
SSTK,0.4706,23,89.57,16
QSK,0.6246,17,89.51,17
CHAK1,0.2344,31,89.47,18
IRE1,0.1149,42,89.18,19
PKCT,0.2432,30,88.86,20
MYO3B,-1.5261,132,88.66,21
NEK11,-0.8364,88,88.52,22
PKCG,0.2738,29,88.12,23
CK1G1,0.1789,38,87.53,24
ULK1,-0.6391,79,87.47,25
MARK1,-0.0781,46,87.42,26
COT,1.2015,5,87.33,27
VRK1,-1.6656,143,87.32,28
PKN2,0.3768,25,86.9,29
SNRK,-0.8129,86,86.59,30
PKCH,-0.0697,45,86.53,31
CK1E,0.4736,22,86.44,32
PKCA,0.2028,36,86.33,33
TSSK2,0.523,19,86.1,34
MPSK1,0.2031,34,85.79,35
DCAMKL1,0.7555,12,85.61,36
MAP3K15,-1.1988,113,85.61,36
PKCD,0.3751,26,85.38,38
DCAMKL2,0.1486,41,85.35,39
IRE2,-0.3139,57,85.25,40
MELK,0.2819,28,85.03,41
SIK,-0.0298,44,85.0,42
MST1,-1.0127,103,84.92,43
MYO3A,-2.3884,212,83.87,44
WNK4,-0.254,51,83.81,45
SGK3,0.2895,27,83.17,46
TSSK4,0.5042,21,83.0,47
AMPKA2,0.2121,32,82.6,48
AMPKA1,0.2068,33,82.42,49
MLK2,-0.141,48,82.29,50
IRAK4,-0.5654,73,80.83,51
BRSK2,-1.0017,101,80.65,52
RIPK1,-0.3238,58,80.49,53
LRRK2,-1.6153,138,79.96,54
PKCI,-0.9926,100,79.63,55
TNIK,-1.5459,135,79.52,56
CK1D,-0.268,52,79.29,57
PDK1,-1.1683,109,79.05,58
PAK3,-0.5361,71,78.99,59
BRSK1,-1.0482,106,78.94,60
PAK1,-0.4522,68,78.85,61
NUAK1,-0.8377,89,78.51,62
MINK,-2.0325,177,78.48,63
PKCE,-1.1823,111,78.4,64
