index,Score,Score Rank,Percentile,Percentile Rank
CK1G1,3.9297,2,99.84,1
CK1G3,4.3116,1,99.8,2
TTBK1,2.4736,7,99.79,3
RIPK2,1.3831,21,99.31,4
CK1A,2.4484,8,99.0,5
CK1G2,3.4259,4,98.98,6
CK1A2,1.9992,11,98.15,7
PAK2,3.4239,5,98.14,8
TTBK2,1.4112,19,97.79,9
AURA,3.908,3,97.67,10
SNRK,1.4744,18,97.64,11
DLK,0.9344,29,96.79,12
MEKK3,0.5111,43,96.78,13
RIPK3,1.3752,22,96.57,14
IRAK1,0.6615,36,96.49,15
PAK3,2.5627,6,96.44,16
GRK3,2.2479,10,96.03,17
GCN2,0.8094,32,95.8,18
PAK4,1.9862,12,95.69,19
MEKK6,-0.7445,101,95.42,20
MLK3,1.0214,28,95.25,21
PAK1,2.3045,9,95.13,22
PDHK4,0.6437,37,94.93,23
GRK2,1.4033,20,94.87,24
MLK4,0.7515,33,94.74,25
MEK5,-0.376,74,94.15,26
CK1D,1.8461,13,93.93,27
PKG1,1.3176,23,93.79,28
PAK6,1.5532,16,93.7,29
PERK,0.2251,53,93.64,30
YANK2,0.5773,41,93.58,31
SMMLCK,1.0708,25,93.08,32
RIPK1,0.8726,31,92.95,33
YANK3,1.314,24,92.86,34
PAK5,1.0454,26,92.81,35
SKMLCK,1.5902,14,92.73,36
AURB,1.5843,15,92.56,37
VRK2,-0.6279,92,92.34,38
STK33,-0.0778,63,91.84,39
CAMLCK,1.5286,17,91.04,40
IRE2,0.2763,51,90.6,41
PDHK1,0.3044,50,90.41,42
MAP3K15,-0.759,102,90.36,43
MEK2,-1.6759,149,90.23,44
PLK4,-0.626,91,89.99,45
CK1E,0.7066,34,89.92,46
MEK1,-0.5539,88,89.56,47
MNK2,1.042,27,89.54,48
GRK1,0.8802,30,89.28,49
STLK3,-2.7266,205,89.17,50
PKCH,0.2462,52,88.71,51
ZAK,-0.5798,90,88.67,52
MASTL,-0.1006,64,88.53,53
ULK3,-0.4249,82,88.08,54
PKG2,0.5638,42,87.94,55
MLK1,0.0354,58,87.46,56
TGFBR2,-0.0164,60,87.15,57
MSK2,0.6632,35,86.9,58
MYLK4,0.584,40,86.79,59
TTK,-1.9642,171,86.67,60
VRK1,-1.7557,157,86.38,61
MNK1,0.1354,56,86.16,62
HRI,-0.5178,86,85.91,63
CHAK1,-0.1468,66,85.68,64
BMPR1A,0.4591,45,85.57,65
MSK1,0.5874,39,85.37,66
ULK1,-0.8828,105,84.61,67
MAPKAPK5,-0.4119,80,84.29,68
PKCT,-0.4328,83,84.15,69
CAMK4,-0.0511,62,84.02,70
RSK4,0.3461,48,83.47,71
IRAK4,-0.3427,71,83.24,72
P90RSK,0.4665,44,82.88,73
ASK1,-2.4691,194,82.86,74
IKKE,-0.5732,89,82.64,75
ANKRD3,-0.4006,78,82.3,76
GRK6,0.6099,38,82.14,77
ULK2,-0.4112,79,81.83,78
RSK2,0.4458,46,81.72,79
MEKK1,-0.9594,112,81.54,80
RSK3,0.0328,59,81.44,81
