index,Score,Score Rank,Percentile,Percentile Rank
MEK2,1.9768,14,99.96,1
MEK5,1.8194,19,99.95,2
MEK1,1.9605,15,99.93,3
MEKK2,2.3477,8,99.85,4
CAMKK1,2.205,11,99.82,5
OSR1,2.4243,6,99.73,6
MST1,2.7734,1,99.71,7
LRRK2,1.7006,22,99.66,8
CAMKK2,1.7557,20,99.58,9
MST2,1.9456,16,99.55,10
STLK3,0.8807,41,99.55,10
SLK,2.6322,2,99.54,12
TNIK,2.5647,3,99.51,13
MINK,2.2386,10,99.49,14
MEKK3,1.4342,30,99.44,15
STK33,2.4916,5,99.42,16
MLK2,2.3536,7,99.41,17
LOK,2.2822,9,99.41,17
EEF2K,2.5508,4,99.39,19
MYO3A,1.7073,21,99.27,20
HGK,1.9804,13,99.24,21
MYO3B,1.6888,23,99.23,22
PKR,1.6648,24,99.22,23
NEK5,1.5169,28,99.22,23
TAO3,1.8494,18,98.69,25
NEK1,0.9475,38,98.53,26
ZAK,1.1825,34,98.29,27
CHAK2,2.0,12,98.16,28
TAK1,0.3271,68,98.1,29
IRE1,1.9053,17,98.1,29
KHS2,1.5481,27,98.03,31
TAO2,0.8188,43,98.0,32
YSK1,0.5968,53,97.84,33
GAK,0.6486,49,97.74,34
KHS1,1.2541,31,97.73,35
TAO1,0.3634,66,97.55,36
MLK4,1.6483,25,97.53,37
NEK8,0.6013,52,97.52,38
LKB1,0.8321,42,97.4,39
MLK1,1.5964,26,97.21,40
PERK,0.9517,37,97.21,40
MLK3,1.4663,29,96.83,42
DLK,0.9352,39,96.79,43
PBK,1.2182,32,96.69,44
NEK4,0.3643,65,96.54,45
MEKK6,-0.4828,97,96.39,46
VRK2,-0.1481,85,96.37,47
PDK1,0.5321,57,96.06,48
GCK,0.4768,61,96.0,49
BRAF,0.3112,69,95.92,50
HPK1,0.4146,64,95.75,51
CHAK1,1.1021,36,95.65,52
TTK,-0.5178,101,95.29,53
NEK3,0.112,77,95.24,54
ANKRD3,0.5643,54,94.8,55
YSK4,0.4621,62,94.59,56
YANK2,0.696,46,94.42,57
NEK11,-0.1844,88,94.35,58
MST3,0.6161,51,94.24,59
IRAK4,0.9051,40,93.96,60
VRK1,-0.8691,121,93.68,61
ULK1,-0.0039,81,93.39,62
ASK1,-1.2116,139,93.11,63
BIKE,-0.7114,112,92.97,64
PKCZ,1.1308,35,92.46,65
AAK1,-0.8315,117,91.69,66
NEK2,0.6765,48,91.56,67
ERK7,1.2173,33,91.18,68
PLK4,-0.5081,100,90.82,69
MAP3K15,-0.7154,113,90.77,70
ULK2,0.2528,71,90.73,71
HASPIN,-0.6622,109,90.54,72
NEK9,0.3302,67,89.41,73
ALPHAK3,-0.9239,124,88.36,74
PKCI,0.0317,79,88.24,75
MEKK1,-0.508,99,88.18,76
PINK1,0.4494,63,85.52,77
NEK7,-0.3073,91,84.0,78
IRE2,-0.4651,95,83.68,79
IRAK1,-1.0171,130,83.3,80
MPSK1,-0.1435,84,82.36,81
PKCH,-0.592,106,82.02,82
PKCT,-0.7296,114,81.72,83
PKCB,-0.5189,102,81.2,84
HRI,-0.8727,122,80.45,85
NEK6,-0.3623,92,80.19,86
BUB1,-0.9812,126,79.96,87
CDKL2,0.5227,59,79.5,88
SRPK3,0.5249,58,79.29,89
PASK,-0.7684,115,77.87,90
SRPK2,0.2945,70,77.55,91
NIK,0.1767,75,77.19,92
PRP4,0.622,50,77.09,93
CDKL5,0.5581,55,76.81,94
MST4,-0.5336,103,76.63,95
PIM2,-0.5689,105,76.16,96
COT,0.5065,60,75.97,97
SRPK1,0.7231,44,75.21,98
PKCE,-1.5106,154,75.11,99
SSTK,-1.3684,147,74.88,100
YANK3,-0.141,83,74.85,101
PKCD,-0.6075,107,74.07,102
HUNK,-0.9814,127,73.9,103
GRK1,-0.172,87,73.16,104
DRAK1,-0.989,129,72.95,105
MRCKB,-1.7927,167,72.91,106
DCAMKL2,-1.1016,133,72.84,107
ROCK2,-1.8562,170,72.84,107
CDKL1,0.221,72,72.47,109
ICK,-0.4106,93,72.46,110
ALK1,-0.4191,94,72.44,111
TSSK2,-0.6865,111,72.42,112
CDK6,0.7216,45,72.16,113
PIM3,-0.1874,89,71.72,114
CDK5,0.6893,47,71.33,115
CLK3,0.1871,74,70.65,116
CDK4,0.1754,76,69.97,117
RIPK2,-2.9553,219,69.89,118
ROCK1,-2.735,209,69.71,119
WNK4,-1.29,142,69.64,120
IKKA,-0.9886,128,69.34,121
ERK5,0.5513,56,69.13,122
DSTYK,-0.8099,116,68.9,123
ERK2,0.1874,73,68.37,124
PKCG,-1.6529,158,68.22,125
BMPR1B,-0.6653,110,68.14,126
DCAMKL1,-0.9168,123,68.13,127
DMPK1,-2.749,210,68.12,128
PKN2,-1.4089,149,66.26,129
NIM1,-1.4543,152,66.17,130
CDK1,-0.0283,82,65.65,131
TTBK2,-1.2348,140,65.4,132
CDK3,-1.2111,138,65.27,133
ERK1,0.0102,80,65.24,134
TLK2,-1.2041,137,64.96,135
PKCA,-1.6778,161,64.86,136
PLK1,-1.1811,136,64.22,137
RIPK3,-1.6809,162,63.54,138
P38B,-0.1563,86,63.17,139
SNRK,-2.9266,218,63.14,140
CDK9,-0.8315,117,62.51,141
DAPK3,-2.5481,199,62.03,142
RIPK1,-1.4766,153,61.52,143
PHKG2,-3.388,256,61.49,144
AKT1,-2.5141,197,61.33,145
AKT3,-3.2653,242,61.12,146
PKN1,-3.1776,231,60.71,147
WNK2,-1.1679,135,60.32,148
CDK13,-0.5633,104,59.75,149
TLK1,-2.1038,182,59.47,150
MOK,-0.9622,125,59.45,151
CDK2,-1.663,159,58.77,152
CHK2,-2.9916,221,58.77,152
QIK,-2.218,186,58.34,154
MAK,-1.0506,132,58.08,155
P38A,-0.6174,108,57.78,156
PAK1,-2.0108,177,57.78,156
AKT2,-2.276,190,57.67,158
MNK1,-2.3978,194,57.57,159
PAK3,-2.1642,183,56.97,160
NDR1,-1.8439,169,56.85,161
PIM1,-1.2908,143,56.63,162
SGK1,-2.7753,212,56.53,163
MELK,-2.1675,184,56.36,164
SGK3,-2.1985,185,56.0,165
GCN2,-2.0087,176,55.69,166
GRK5,-1.1146,134,55.67,167
JNK3,-1.0255,131,55.21,168
MRCKA,-3.2171,233,55.05,169
CDK12,-1.6469,157,54.77,170
P38G,-1.6715,160,54.32,171
TSSK1,-2.0792,180,53.8,172
PKACG,-2.5683,200,53.14,173
TTBK1,-3.3283,246,51.66,174
PAK2,-2.6095,201,51.65,175
IKKB,-1.4498,151,51.22,176
CRIK,-4.0756,271,51.2,177
ULK3,-3.2534,240,51.19,178
PKACA,-4.0179,268,50.97,179
JNK2,-1.3716,148,50.53,180
SKMLCK,-3.1577,229,50.36,181
BMPR1A,-2.6658,207,50.35,182
AURC,-3.22,234,50.32,183
P70S6K,-3.3864,255,50.22,184
GSK3B,0.0976,78,49.71,185
CAMK1G,-3.2296,237,49.41,186
AURB,-3.3683,250,49.39,187
TSSK4,-1.9608,173,48.28,188
PKG2,-3.4308,257,48.11,189
WNK1,-1.9389,172,47.71,190
CDK18,-2.2647,188,47.53,191
CDK10,-2.7636,211,47.24,192
BMPR2,-0.483,98,47.13,193
CDK16,-2.8853,217,46.22,194
NLK,-0.4788,96,46.12,195
RAF1,-1.3185,144,45.74,196
AMPKA1,-2.3133,191,45.54,197
GRK2,-0.8536,120,44.97,198
PKG1,-5.9662,305,44.89,199
DAPK1,-3.4623,259,44.73,200
PAK5,-4.7737,288,44.48,201
HIPK3,-1.5498,155,44.21,202
CK2A1,-4.5584,282,43.27,203
P70S6KB,-2.2423,187,43.04,204
QSK,-3.2536,241,42.81,205
WNK3,-2.4204,195,42.33,206
ACVR2B,-2.2693,189,42.05,207
PAK6,-4.0385,269,41.92,208
MARK2,-3.5453,261,41.66,209
HIPK1,-1.7684,165,40.97,210
SMMLCK,-3.1037,226,40.86,211
SMG1,-1.8987,171,40.62,212
MASTL,-1.7615,164,40.31,213
CDK17,-3.1755,230,40.16,214
DAPK2,-1.2428,141,40.03,215
PKACB,-4.066,270,39.7,216
PLK3,-2.6891,208,39.49,217
PHKG1,-3.743,264,38.98,218
MARK1,-4.0011,267,38.82,219
MARK4,-2.6329,203,38.68,220
GSK3A,-0.2014,90,38.55,221
CK1G3,-2.4803,196,38.26,222
MSK2,-3.3293,247,36.98,223
AMPKA2,-3.1079,227,36.88,224
CLK2,-2.5266,198,36.41,225
CDK14,-3.0507,224,36.31,226
GRK6,-1.831,168,36.24,227
ALK2,-2.6446,205,36.06,228
CK2A2,-4.9265,295,35.67,229
BRSK2,-4.4534,280,35.55,230
P38D,-3.0265,223,35.26,231
HIPK2,-3.1186,228,35.08,232
MYLK4,-3.6755,263,34.96,233
RSK4,-3.5474,262,34.94,234
PRKD3,-3.3689,251,34.54,235
RSK3,-3.2159,232,34.12,236
CK1D,-3.3515,248,34.03,237
CK1G1,-2.8753,216,33.77,238
CAMK1D,-4.2156,274,33.67,239
MARK3,-4.2899,278,33.57,240
DYRK3,-3.3234,245,33.47,241
DYRK1B,-2.9784,220,33.07,242
GRK3,-1.9784,174,32.81,243
IKKE,-2.868,215,32.42,244
CLK1,-3.2207,235,31.67,245
MNK2,-3.4433,258,30.7,246
CHK1,-2.8592,214,30.59,247
CAMK4,-3.9995,266,30.57,248
CAMK1B,-1.3237,146,30.0,249
ACVR2A,-2.6473,206,29.85,250
TSSK3,-4.9645,296,28.87,251
FAM20C,-5.0045,297,28.86,252
CLK4,-3.0079,222,28.43,253
PKN3,-1.7888,166,27.78,254
PAK4,-6.3184,307,27.61,255
CAMK1A,-5.7056,304,27.34,256
PLK2,-4.3256,279,27.06,257
SIK,-4.6675,286,26.95,258
BRSK1,-4.9066,294,26.06,259
PRKX,-5.6518,303,26.02,260
TGFBR2,-3.2767,243,25.94,261
DYRK1A,-3.3172,244,25.81,262
TBK1,-2.8335,213,25.58,263
MSK1,-4.2761,277,25.5,264
GRK7,-4.6743,287,25.27,265
CAMLCK,-1.5518,156,25.22,266
CAMK2G,-1.7234,163,24.58,267
GRK4,-2.6308,202,22.9,268
NUAK2,-3.079,225,22.64,269
RSK2,-3.3566,249,22.19,270
DYRK2,-3.2263,236,22.15,271
CK1E,-2.0014,175,22.0,272
PRKD2,-4.5745,283,20.88,273
HIPK4,-3.2395,239,19.71,274
JNK1,-3.3689,251,19.42,275
AURA,-5.1574,299,19.36,276
MTOR,-2.0999,181,19.06,277
CK1G2,-3.3827,254,18.53,278
NUAK1,-4.8192,290,18.42,279
ALK7,-2.3867,193,18.31,280
LATS2,-4.4792,281,17.95,281
NDR2,-4.228,275,17.9,282
ALK4,-2.0708,179,16.53,283
MAPKAPK3,-4.5951,285,16.5,284
MOS,-1.3215,145,16.31,285
P90RSK,-3.7765,265,14.2,286
BCKDK,-4.2666,276,14.18,287
CK1A,-3.463,260,13.96,288
KIS,-4.821,291,12.15,289
ATR,-1.444,150,11.98,290
PRKD1,-4.787,289,11.76,291
CAMK2D,-4.1461,272,11.53,292
PDHK1,-2.3732,192,10.94,293
CK1A2,-2.02,178,10.54,294
SBK,-6.0695,306,10.18,295
PRPK,-0.8477,119,9.81,296
CDK7,-4.8331,292,9.52,297
LATS1,-4.1837,273,9.42,298
CDK19,-5.5728,301,8.32,299
DYRK4,-5.1442,298,8.04,300
CDK8,-4.5782,284,7.84,301
CDC7,-3.236,238,7.79,302
MAPKAPK5,-6.3551,309,7.54,303
TGFBR1,-3.3757,253,6.29,304
MAPKAPK2,-6.6324,310,6.28,305
CAMK2A,-4.8466,293,5.36,306
CAMK2B,-6.3247,308,2.89,307
PDHK4,-2.6338,204,2.05,308
ATM,-5.1897,300,0.88,309
DNAPK,-5.614,302,0.72,310
