index,Score,Score Rank,Percentile,Percentile Rank
MINK,1.63,1,99.05,1
HGK,1.6006,2,98.9,2
TAK1,0.7727,7,98.88,3
TNIK,1.3912,3,98.28,4
NEK3,0.8406,6,98.14,5
MEKK6,0.0728,24,97.95,6
MYO3B,0.6245,8,97.92,7
MYO3A,0.3665,15,97.8,8
ZAK,1.0147,5,97.78,9
LRRK2,0.5238,10,97.78,9
ASK1,-0.0401,27,97.59,11
TAO2,0.411,13,96.8,12
NEK1,0.2865,16,96.61,13
TAO1,-0.1574,31,96.17,14
CAMKK1,0.0995,22,95.81,15
HPK1,0.4044,14,95.7,16
EEF2K,0.1852,20,95.13,17
BIKE,-0.3376,38,94.76,18
RIPK2,-0.4058,39,94.48,19
YSK4,0.4409,12,94.46,20
NEK11,-0.1723,32,94.42,21
KHS2,0.2061,17,94.26,22
NEK8,-0.0952,30,94.2,23
NEK4,-0.0746,28,94.11,24
MEK2,-1.2402,70,93.92,25
IRAK1,0.0945,23,93.41,26
YSK1,-0.6297,49,93.18,27
PINK1,1.2037,4,93.07,28
GCK,-0.0915,29,93.03,29
YANK2,0.4544,11,92.56,30
MEK5,-0.5471,46,92.28,31
KHS1,-0.1882,34,92.25,32
STLK3,-2.386,121,91.35,33
MST2,-0.8764,58,90.81,34
MST1,-0.4475,42,90.43,35
ALPHAK3,-0.7511,51,89.69,36
GAK,-0.594,47,89.2,37
AAK1,-1.3544,77,89.03,38
STK33,-0.4769,43,88.87,39
CAMKK2,-1.4271,79,88.28,40
MAP3K15,-1.057,65,87.26,41
PBK,-0.9712,61,86.77,42
MLK3,-0.1946,35,86.67,43
CHAK2,0.1487,21,86.15,44
MST3,-0.4413,40,85.66,45
HRI,-0.5421,45,85.52,46
DLK,-0.014,25,85.28,47
OSR1,-1.7814,97,85.27,48
BMPR2,0.1955,19,83.95,49
ULK3,-0.9135,60,83.67,50
MLK1,-0.2614,37,83.4,51
TAO3,-0.4933,44,83.39,52
MEKK3,-0.7665,52,83.39,52
BRAF,-0.8296,56,83.18,54
VRK2,-1.2773,73,82.84,55
LOK,-1.2454,71,82.23,56
MEK1,-0.8661,57,82.19,57
MLK4,-0.9886,62,81.97,58
MLK2,-0.2598,36,80.23,59
ALK1,-0.0151,26,79.54,60
HASPIN,-2.0036,109,79.36,61
TTK,-2.738,136,78.85,62
NEK5,-0.9921,63,78.6,63
CHAK1,-0.7738,53,78.15,64
DRAK1,-0.7137,50,77.9,65
SLK,-1.7736,95,77.76,66
NIK,0.1997,18,77.7,67
PKR,-0.9101,59,75.77,68
VRK1,-2.5675,130,75.13,69
LKB1,-1.5441,86,73.12,70
CDK2,0.5904,9,72.45,71
FAM20C,-1.7985,98,72.18,72
