index,Score,Score Rank,Percentile,Percentile Rank
MEK2,2.5776,9,99.99,1
MEK1,2.3848,11,99.97,2
MEK5,1.8868,16,99.95,3
MEKK2,2.7633,6,99.94,4
TNIK,3.3829,1,99.82,5
OSR1,2.6805,7,99.82,5
MYO3B,2.9441,3,99.79,7
MST1,2.9745,2,99.76,8
HGK,2.886,4,99.75,9
MST2,2.2503,12,99.68,10
MINK,2.6231,8,99.66,11
MYO3A,2.4306,10,99.63,12
CAMKK1,1.8316,17,99.62,13
EEF2K,2.8475,5,99.56,14
STLK3,0.8348,33,99.52,15
LRRK2,1.364,20,99.38,16
NEK1,1.3256,22,99.18,17
YSK1,1.4339,19,99.07,18
KHS1,2.1226,13,98.97,19
TAO3,1.9344,14,98.84,20
MEKK3,1.0432,30,98.7,21
ZAK,1.3477,21,98.66,22
CAMKK2,0.6828,40,98.62,23
KHS2,1.9157,15,98.6,24
TAO2,1.0822,28,98.53,25
TAO1,0.765,36,98.28,26
MLK2,1.674,18,98.2,27
HPK1,1.256,25,98.02,28
BRAF,0.7535,37,97.94,29
ASK1,0.1062,65,97.87,30
PDK1,1.0442,29,97.84,31
NEK5,0.8322,34,97.42,32
NEK4,0.5437,48,97.22,33
MEKK6,-0.2088,79,97.21,34
GCK,0.8084,35,97.15,35
MST3,1.2851,24,97.13,36
TAK1,-0.0789,73,96.89,37
LOK,0.6933,38,96.51,38
VRK2,-0.1248,75,96.51,38
LKB1,0.5826,43,96.39,40
MAP3K15,0.1408,64,96.15,41
STK33,0.564,44,95.34,42
NEK3,0.1061,66,95.21,43
PBK,0.5346,49,94.77,44
MEKK1,0.0988,68,94.25,45
AAK1,-0.2431,81,94.11,46
MPSK1,1.3085,23,93.72,47
YANK2,0.56,45,93.42,48
IRE1,0.5973,42,92.84,49
MLK4,0.3242,53,92.77,50
YSK4,0.1986,61,92.72,51
NEK11,-0.4244,89,92.57,52
PKR,0.1452,63,92.51,53
VRK1,-1.078,121,92.32,54
TTK,-1.3341,134,91.23,55
BIKE,-1.0323,117,91.09,56
MLK3,0.2398,59,90.9,57
ERK7,1.1038,27,90.49,58
MLK1,0.3133,54,90.32,59
SLK,-0.6195,93,89.94,60
