index,Score,Score Rank,Percentile,Percentile Rank
COT,3.4116,1,99.7,1
CK1E,2.5437,2,99.6,2
CK1A,1.7669,4,97.41,3
CK1G1,1.3308,7,95.9,4
MLK4,0.95,13,95.57,5
MEKK1,0.2703,33,95.39,6
MEKK2,-0.0098,41,93.77,7
CK1G2,1.2716,9,93.77,7
PRPK,0.505,27,93.53,9
PLK2,1.5955,5,92.4,10
ALPHAK3,-0.343,56,92.35,11
TAO3,0.3258,32,92.22,12
MLK1,0.5374,26,92.19,13
MLK2,0.5598,25,91.62,14
TBK1,0.8187,20,91.5,15
RAF1,0.7215,22,90.81,16
CK1A2,0.9402,14,90.27,17
MLK3,0.1631,35,90.26,18
MST2,-1.0149,84,89.71,19
CK1D,0.8559,19,88.66,20
ATR,0.4048,28,88.43,21
MASTL,-0.1268,48,88.14,22
YANK2,-0.0127,42,87.83,23
MEKK3,-0.5331,62,87.07,24
MST1,-0.8304,77,86.91,25
GCN2,-0.2416,54,86.55,26
GRK2,0.6116,23,86.5,27
GRK3,0.7257,21,85.59,28
MOS,0.9071,15,85.37,29
BRAF,-0.7242,72,84.9,30
PLK4,-1.411,105,83.46,31
MTOR,0.8915,16,83.26,32
TLK2,-0.0756,45,83.17,33
PDHK4,0.0322,37,83.15,34
CK1G3,-0.1441,49,82.51,35
IKKE,-0.6578,68,81.87,36
FAM20C,-0.6885,70,81.46,37
ZAK,-1.199,92,81.05,38
PKCD,-0.1002,46,80.5,39
CDKL1,0.8763,18,80.32,40
RIPK3,-0.6273,65,80.3,41
ALK7,0.5857,24,79.96,42
OSR1,-2.2754,147,79.93,43
IRE2,-0.8101,76,79.51,44
CDK16,1.8081,3,78.06,45
GRK4,-0.0503,43,77.34,46
PKN3,0.3947,29,77.26,47
ATM,-0.3806,59,76.9,48
CDC7,-0.2014,52,76.87,49
MAP3K15,-1.8324,122,76.63,50
NEK6,-0.635,66,76.23,51
TTK,-2.9663,182,75.96,52
CDK19,1.3045,8,75.85,53
YANK3,-0.1131,47,75.38,54
GRK7,-1.1884,90,75.31,55
GSK3A,1.518,6,74.51,56
PKCA,-0.9546,81,74.51,56
NDR2,-0.2907,55,73.9,58
TGFBR1,-0.1726,50,73.81,59
PLK3,-0.6426,67,73.76,60
CDK8,1.0958,11,73.2,61
CDK17,1.204,10,72.69,62
CDK18,1.0263,12,72.39,63
NEK7,-1.0581,85,72.28,64
YSK4,-1.4007,104,71.82,65
DLK,-0.5948,64,71.18,66
TTBK2,-0.8992,79,71.04,67
NEK11,-1.9256,133,71.0,68
PKCG,-1.506,111,70.15,69
YSK1,-2.7877,172,69.96,70
ACVR2B,-0.9193,80,69.71,71
ERK1,0.8893,17,69.64,72
BMPR1A,-1.4717,108,68.69,73
PKCZ,-1.2146,94,68.43,74
BCKDK,-1.644,115,68.01,75
JNK2,0.39,30,67.84,76
GRK5,-0.5289,61,67.68,77
PKCB,-1.6482,116,67.6,78
MEK5,-1.6924,117,67.56,79
KIS,-0.2193,53,67.49,80
P38G,0.0266,38,67.44,81
ULK2,-1.2338,95,66.97,82
ERK2,-0.0666,44,66.96,83
BMPR1B,-0.7477,74,66.88,84
MPSK1,-1.303,100,66.52,85
JNK3,0.0126,39,66.44,86
JNK1,0.0579,36,66.42,87
GCK,-2.2561,144,65.95,88
CDK1,0.0102,40,65.82,89
MYO3A,-3.834,221,65.78,90
NIM1,-1.4826,109,65.69,91
MAK,-0.3433,57,64.91,92
P38A,0.3669,31,64.83,93
ACVR2A,-1.194,91,64.52,94
PAK1,-1.637,114,63.79,95
PKCH,-2.1036,139,63.59,96
CDK14,-0.4305,60,63.43,97
P38B,-0.1854,51,63.02,98
CHAK2,-1.2364,96,62.82,99
RSK4,-1.8354,123,62.2,100
MNK2,-1.4608,106,62.15,101
PKR,-1.4689,107,61.45,102
PIM3,-0.7709,75,61.42,103
NEK5,-1.8863,130,60.98,104
CDKL5,-0.5583,63,60.9,105
ULK1,-2.3171,150,60.9,105
WNK2,-1.147,89,60.74,107
GRK6,-0.7047,71,60.72,108
MST4,-1.5761,113,60.25,109
PAK5,-3.6246,211,59.44,110
PKCT,-2.7283,170,59.36,111
DSTYK,-1.3567,102,59.35,112
CDK7,-0.8841,78,58.97,113
NEK9,-1.3925,103,58.59,114
NDR1,-1.7629,119,58.16,115
PAK2,-2.2726,146,57.67,116
EEF2K,-3.0691,185,57.66,117
BMPR2,-0.3461,58,57.3,118
PKACB,-2.8485,176,57.28,119
IRE1,-2.0961,138,57.25,120
STLK3,-5.297,281,57.21,121
CK2A2,-3.5438,209,57.11,122
QSK,-2.3989,153,57.07,123
ICK,-2.014,137,56.96,124
SIK,-2.7497,171,56.37,125
MARK4,-1.7883,120,55.84,126
CDK6,-1.7346,118,55.77,127
PASK,-2.3081,149,55.7,128
CDKL2,-1.3377,101,55.65,129
TSSK3,-2.8431,175,55.58,130
TAO2,-2.5729,163,55.37,131
CDK3,-3.2611,195,54.61,132
RIPK1,-1.8578,126,54.47,133
PAK4,-4.2577,239,54.45,134
MARK2,-2.8056,173,54.41,135
GRK1,-0.9567,82,54.41,135
GSK3B,0.1929,34,54.26,137
TAO1,-4.071,230,54.02,138
ERK5,-0.7343,73,52.69,139
HIPK2,-1.2807,99,52.67,140
MSK2,-2.5499,162,52.31,141
ALK4,-1.14,88,51.99,142
DYRK1A,-1.2057,93,51.41,143
PRKX,-3.7633,217,50.78,144
CDK4,-2.2169,143,50.57,145
IKKB,-1.4875,110,50.45,146
MST3,-2.5258,160,50.43,147
PLK1,-1.8911,131,50.24,148
DYRK2,-1.0082,83,49.84,149
P38D,-1.9295,134,49.78,150
TGFBR2,-2.1715,141,49.73,151
CHK1,-1.8565,125,49.73,151
CK2A1,-4.1726,235,49.58,153
CDK13,-1.2372,97,49.53,154
CDK2,-2.4382,157,49.03,155
CAMK2G,-1.108,87,48.57,156
ERK7,-2.6816,168,48.47,157
IRAK1,-3.3382,199,48.19,158
IRAK4,-2.8902,180,47.85,159
PAK3,-2.7236,169,47.85,159
MINK,-3.7724,218,47.75,161
DNAPK,-1.841,124,47.65,162
HGK,-3.3621,200,47.07,163
HIPK4,-1.0977,86,46.68,164
CDK5,-2.4288,156,46.5,165
SLK,-3.669,213,46.38,166
WNK4,-2.6559,166,46.17,167
MARK3,-3.5548,210,45.62,168
CDK12,-2.3543,152,45.36,169
PIM1,-1.8709,129,45.09,170
TAK1,-3.9205,226,44.94,171
NEK8,-3.1833,190,44.67,172
ANKRD3,-1.9102,132,44.56,173
CAMK2B,-2.2828,148,44.07,174
TNIK,-3.5038,207,44.03,175
MYO3B,-4.8866,263,43.88,176
KHS1,-3.793,219,43.82,177
MOK,-2.6001,164,43.75,178
PKACG,-3.1899,191,43.21,179
AKT3,-4.6413,253,43.02,180
NUAK1,-3.2444,194,42.55,181
MSK1,-3.2707,197,42.16,182
NLK,-0.6643,69,42.16,182
DRAK1,-2.332,151,42.08,184
PRP4,-2.2665,145,41.23,185
LATS1,-1.8115,121,41.18,186
AURA,-3.7389,216,41.15,187
ASK1,-5.1359,275,40.83,188
PDK1,-2.8285,174,40.75,189
TSSK4,-2.4228,155,40.25,190
TTBK1,-4.1232,233,39.94,191
HIPK1,-1.8681,128,39.85,192
AURC,-3.9533,228,39.2,193
MNK1,-3.661,212,38.92,194
ALK2,-2.5278,161,38.91,195
NEK4,-3.8425,222,38.57,196
KHS2,-4.2685,240,38.34,197
MARK1,-4.0459,229,38.13,198
IKKA,-2.636,165,37.96,199
DYRK4,-2.4629,159,37.53,200
SGK3,-3.3961,201,37.09,201
DYRK1B,-2.6592,167,36.96,202
TLK1,-3.2654,196,36.95,203
PDHK1,-1.5164,112,36.83,204
DYRK3,-3.0512,184,36.65,205
MEKK6,-4.9667,266,36.37,206
PKN2,-3.2347,193,35.99,207
MEK1,-1.9333,136,35.75,208
MEK2,-4.2391,238,34.64,209
NEK1,-4.3912,243,34.44,210
HIPK3,-2.4489,158,34.17,211
PRKD1,-2.9124,181,33.41,212
LOK,-4.3262,241,33.23,213
PERK,-3.2004,192,32.7,214
TSSK1,-3.456,204,32.49,215
NEK3,-4.5999,250,32.32,216
PINK1,-2.4067,154,32.24,217
QIK,-3.8486,223,32.1,218
AKT1,-4.4931,247,31.84,219
WNK1,-2.8599,178,31.81,220
PKACA,-5.285,280,31.75,221
ALK1,-1.8649,127,31.69,222
HASPIN,-5.0651,272,31.63,223
LATS2,-3.4745,205,31.09,224
AMPKA1,-3.1524,188,30.98,225
AKT2,-3.7297,215,30.91,226
PAK6,-4.8338,260,30.91,226
NIK,-1.2781,98,29.84,228
VRK1,-4.7457,258,29.48,229
BRSK1,-4.6689,254,29.46,230
RSK3,-3.5252,208,28.74,231
P70S6KB,-2.8514,177,27.87,232
BRSK2,-5.0032,267,27.8,233
STK33,-4.6156,251,27.64,234
AURB,-4.7031,257,27.5,235
PHKG1,-4.6871,255,26.76,236
PHKG2,-6.291,295,26.66,237
SGK1,-4.5308,248,26.6,238
CDK10,-4.8869,264,26.29,239
HRI,-3.4433,202,25.04,240
AMPKA2,-3.886,225,25.02,241
HUNK,-3.319,198,24.93,242
SRPK3,-3.0834,186,24.88,243
NEK2,-3.8165,220,24.85,244
VRK2,-2.9936,183,24.61,245
SRPK2,-3.4541,203,24.3,246
ROCK2,-5.3475,282,24.14,247
PBK,-6.1046,293,23.89,248
RIPK2,-5.7442,287,23.63,249
WNK3,-3.4887,206,23.54,250
SRPK1,-3.1321,187,23.45,251
ROCK1,-6.2922,296,23.41,252
P90RSK,-3.1564,189,23.3,253
HPK1,-4.8617,262,23.26,254
SKMLCK,-4.8381,261,23.11,255
CAMKK2,-5.0621,271,23.01,256
CAMK4,-4.5353,249,22.73,257
PKCE,-5.6977,286,22.43,258
SNRK,-5.8362,289,22.19,259
PKG1,-8.1613,308,21.54,260
CHAK1,-4.6235,252,21.09,261
PKCI,-5.6879,285,20.66,262
CAMKK1,-4.7553,259,20.64,263
CDK9,-4.135,234,18.93,264
CLK2,-4.2057,236,18.39,265
LRRK2,-4.3948,244,17.81,266
DCAMKL1,-4.0928,232,17.47,267
RSK2,-3.6711,214,17.41,268
MRCKB,-5.7624,288,17.26,269
MELK,-5.021,269,17.26,269
DAPK3,-5.0192,268,16.24,271
LKB1,-4.4208,245,15.87,272
MAPKAPK2,-5.1839,277,15.66,273
CAMK1G,-5.4676,283,15.44,274
PRKD2,-5.181,276,14.87,275
GAK,-3.8605,224,14.54,276
PKN1,-7.3899,302,13.64,277
PIM2,-4.4257,246,13.03,278
PKG2,-6.2541,294,12.99,279
TSSK2,-5.0399,270,12.93,280
CRIK,-6.9221,299,12.89,281
MRCKA,-6.0838,292,12.72,282
MYLK4,-5.0661,273,11.78,283
DAPK1,-5.2579,279,11.73,284
CLK1,-5.217,278,11.65,285
CAMK1D,-6.0418,291,11.47,286
CAMK2A,-4.0747,231,11.4,287
NUAK2,-3.9248,227,11.16,288
CAMLCK,-1.9306,135,10.99,289
DMPK1,-6.7698,298,10.93,290
DCAMKL2,-4.6925,256,10.81,291
CAMK2D,-4.2312,237,10.69,292
CAMK1A,-7.4372,303,9.73,293
P70S6K,-6.355,297,9.7,294
PRKD3,-5.6168,284,7.8,295
SMMLCK,-4.898,265,7.2,296
DAPK2,-2.1977,142,6.89,297
MAPKAPK3,-5.9263,290,6.43,298
SMG1,-2.8666,179,6.23,299
SSTK,-7.9186,307,6.18,300
CHK2,-7.8829,306,5.13,301
CLK3,-4.369,242,5.01,302
CAMK1B,-2.1099,140,5.0,303
CLK4,-5.1144,274,4.94,304
ULK3,-7.8262,305,4.87,305
BUB1,-8.6525,309,3.57,306
AAK1,-9.3571,310,3.06,307
MAPKAPK5,-7.3368,300,3.01,308
SBK,-7.6458,304,2.89,309
BIKE,-7.3823,301,2.0,310
