Score,Score Rank,Percentile,Percentile Rank
4.4078,1,99.83,1
4.3906,2,99.56,2
3.1846,4,99.37,3
3.9767,3,99.34,4
0.831,6,94.06,5
0.5053,15,93.53,6
2.3941,5,93.45,7
0.7513,7,90.52,8
0.4723,16,89.62,9
0.2605,25,88.73,10
0.2803,24,88.45,11
0.5985,10,86.77,12
0.4455,17,85.93,13
-0.2311,39,85.02,14
-0.1566,36,84.91,15
-0.0239,33,83.76,16
0.3469,21,83.7,17
-0.6435,58,83.07,18
-0.3993,47,82.68,19
-1.6959,109,81.06,20
-0.4039,48,80.84,21
-0.3018,43,80.22,22
0.4441,18,80.06,23
-0.3718,45,79.8,24
-0.2098,37,79.0,25
0.04,31,78.88,26
0.1663,26,78.57,27
-2.4237,158,77.4,28
0.5226,13,76.37,29
-0.811,68,76.25,30
-0.6227,57,76.24,31
0.1534,27,76.06,32
-1.1354,81,75.94,33
0.4302,19,75.49,34
-1.0782,76,75.37,35
-1.6239,104,75.35,36
-0.2102,38,75.27,37
-0.2442,40,74.55,38
0.6947,8,74.37,39
-0.2549,41,73.09,40
-1.4313,97,73.02,41
-0.6199,56,72.26,42
-0.1094,35,71.7,43
-1.8825,120,71.49,44
-0.407,49,71.48,45
-0.5456,53,71.22,46
-1.3619,93,70.45,47
-1.0248,74,70.16,48
-1.2745,88,69.85,49
-0.9543,71,69.59,50
0.5815,11,69.49,51
-1.6239,104,69.31,52
-1.9818,127,69.24,53
0.1487,28,69.19,54
-0.4509,52,69.15,55
-0.4147,50,69.08,56
-0.767,66,69.06,57
0.3067,22,68.92,58
-0.6693,62,68.88,59
-2.0065,128,68.74,60
-0.7204,64,68.7,61
-0.3593,44,68.62,62
-2.0927,130,68.54,63
0.1434,29,68.06,64
-2.1758,137,68.03,65
-1.9441,125,67.52,66
-1.3674,95,67.49,67
-0.4479,51,67.22,68
0.5178,14,67.14,69
0.6733,9,67.11,70
-1.1337,80,67.05,71
-0.2639,42,66.67,72
-0.3989,46,66.2,73
-2.2032,140,66.07,74
-0.8131,69,66.05,75
0.5449,12,65.92,76
-0.043,34,65.3,77
-0.8485,70,65.25,78
-2.9516,187,65.07,79
-0.6684,61,64.84,80
-2.1638,134,64.84,80
-1.9088,122,64.58,82
-2.3177,144,64.24,83
-1.2283,86,64.03,84
-2.3802,151,63.98,85
-0.654,59,63.66,86
-1.8726,119,63.4,87
-2.4076,157,63.31,88
-1.1165,79,62.68,89
0.0573,30,62.58,90
-0.6553,60,62.44,91
-1.5154,101,62.36,92
-2.4924,163,61.66,93
-1.2985,89,61.43,94
-1.75,113,60.78,95
-2.1153,132,60.33,96
-2.407,156,60.23,97
-2.728,175,60.06,98
-1.7187,111,59.73,99
0.0146,32,59.73,99
-1.4416,99,59.47,101
-1.8008,115,59.2,102
-2.1895,138,58.6,103
0.284,23,58.59,104
-0.5533,54,58.45,105
-2.3181,146,57.7,106
-1.08,77,57.69,107
-1.6927,108,57.51,108
-2.1667,136,57.46,109
-1.6086,103,57.33,110
-0.959,72,56.76,111
-1.3595,91,56.35,112
-1.8871,121,55.81,113
-3.3884,207,55.79,114
-1.114,78,55.69,115
-0.7426,65,55.65,116
-2.391,154,55.65,116
-2.4731,161,55.29,118
-0.6004,55,54.88,119
-1.3229,90,54.86,120
-2.3668,150,54.53,121
-1.8368,118,54.53,121
-2.1966,139,53.82,123
-1.5057,100,53.31,124
-1.3657,94,53.31,124
-3.1346,196,53.25,126
-4.37,257,53.02,127
-1.0596,75,52.7,128
-2.3583,149,52.66,129
-3.0785,194,52.54,130
0.4009,20,52.47,131
-1.8036,116,52.46,132
-2.5435,165,52.43,133
-1.9234,123,52.36,134
-3.8979,232,52.31,135
-3.4246,208,52.17,136
-1.1853,83,51.88,137
-1.2498,87,51.47,138
-1.9251,124,51.31,139
-3.0252,191,51.3,140
-2.8101,179,50.36,141
-4.159,247,50.28,142
-1.1945,84,50.18,143
-1.441,98,49.98,144
-3.242,200,49.97,145
-2.6035,168,49.85,146
-2.1042,131,49.76,147
-2.4821,162,49.75,148
-2.852,181,49.38,149
-2.4351,159,49.19,150
-2.8774,183,49.08,151
-2.71,174,48.77,152
-2.3196,147,48.49,153
-2.6996,173,48.38,154
