index,Score,Score Rank,Percentile,Percentile Rank
TGFBR2,3.322,8,99.74,1
SMG1,4.1352,2,99.74,1
ATM,4.6712,1,99.69,3
TLK1,2.719,15,99.38,4
GRK2,2.7296,14,99.18,5
GRK3,3.8408,4,99.15,6
ALK4,3.1375,11,98.83,7
ACVR2A,3.8796,3,98.7,8
PERK,1.465,23,98.58,9
GCN2,1.3834,25,98.05,10
ALK1,2.7797,13,98.02,11
ACVR2B,3.3298,7,97.76,12
CK1G2,2.3595,17,97.35,13
ATR,2.1292,18,97.12,14
BMPR2,0.9757,30,97.07,15
TGFBR1,3.2453,9,96.95,16
ALK7,3.4034,5,96.59,17
CK1A,1.5255,22,96.55,18
BMPR1B,3.3896,6,96.53,19
PLK2,2.9012,12,96.41,20
TTBK2,1.1203,29,96.38,21
TLK2,1.6215,21,96.37,22
BMPR1A,3.2158,10,96.3,23
TTK,-0.4075,49,95.68,24
ALK2,2.421,16,95.63,25
TTBK1,0.5853,33,95.59,26
HRI,0.5027,35,95.07,27
DNAPK,1.731,20,94.83,28
CK1E,1.1519,27,94.69,29
GRK4,1.7721,19,94.3,30
PLK3,1.429,24,92.77,31
CK1A2,1.1284,28,92.39,32
CHK1,1.3345,26,92.0,33
CK1G3,0.8725,31,91.58,34
CK1G1,0.29,37,88.6,35
DSTYK,0.5824,34,87.92,36
GRK7,0.2392,38,86.83,37
NEK7,-0.1912,45,85.55,38
PLK1,0.0983,43,84.27,39
CK1D,0.1791,41,83.59,40
CDC7,0.1627,42,82.52,41
MLK1,-0.3438,48,82.11,42
GRK5,0.4085,36,81.65,43
ANKRD3,-0.5999,52,78.41,44
MLK4,-1.2727,71,78.39,45
HUNK,-0.7279,54,78.34,46
NEK6,-0.5036,50,78.26,47
COT,0.5923,32,77.63,48
PRKD1,0.1966,40,77.44,49
GRK6,0.2073,39,76.75,50
DCAMKL2,-0.785,56,76.61,51
NEK5,-1.1446,66,75.88,52
RIPK3,-1.0869,65,73.6,53
PLK4,-2.2575,122,73.55,54
PRKD3,-0.8945,58,72.01,55
GRK1,-0.2613,47,71.26,56
MST2,-2.4287,131,70.98,57
PHKG1,-1.6209,82,70.29,58
TSSK2,-0.8476,57,70.23,59
CHK2,-2.1163,112,69.65,60
ULK1,-1.8999,95,68.92,61
CAMK1A,-2.4443,133,68.56,62
EEF2K,-2.5556,137,67.81,63
NEK9,-0.9751,61,67.16,64
TBK1,-1.2262,70,67.08,65
VRK2,-1.9267,97,67.07,66
NUAK1,-1.8167,90,66.36,67
BUB1,-2.1969,116,66.15,68
FAM20C,-2.3556,124,66.01,69
CHAK1,-1.6228,83,65.49,70
TSSK1,-1.2964,73,65.44,71
MEKK2,-1.7878,89,64.96,72
IKKE,-1.6825,85,64.92,73
CK2A2,-2.8589,154,64.81,74
CAMK1D,-2.0452,106,64.61,75
NEK8,-2.2432,120,64.6,76
CHAK2,-1.1621,68,64.41,77
PAK4,-3.4336,180,64.36,78
MASTL,-1.0684,64,64.27,79
MLK3,-1.5279,80,64.09,80
PRKD2,-1.3802,75,63.87,81
PRPK,-0.0609,44,63.83,82
IRAK1,-2.3762,125,63.8,83
CAMK2B,-0.9186,59,63.42,84
CK2A1,-3.1591,166,62.94,85
IRE2,-1.9617,100,61.89,86
MEKK1,-1.877,93,61.83,87
NIM1,-1.6978,86,61.7,88
MAPKAPK5,-2.3934,126,61.48,89
MLK2,-1.1525,67,61.24,90
DAPK3,-2.6018,139,61.23,91
KIS,-0.948,60,60.55,92
SIK,-2.5316,136,59.53,93
MEK1,-1.4798,78,58.37,94
DCAMKL1,-1.576,81,57.78,95
DAPK1,-2.784,146,57.08,96
CAMK4,-2.3951,127,56.75,97
MEKK3,-1.9969,105,56.72,98
MAPKAPK2,-1.9196,96,56.28,99
CAMK1B,-0.6367,53,56.1,100
MEK2,-3.4557,184,55.82,101
CAMK1G,-2.817,149,55.71,102
TSSK3,-2.843,152,55.59,103
VRK1,-3.5744,189,55.25,104
DRAK1,-1.7868,88,55.25,104
MOS,-0.2602,46,54.99,106
MYLK4,-2.6441,140,54.82,107
IRE1,-2.2379,119,54.76,108
ULK2,-1.8649,92,54.42,109
STLK3,-5.4706,261,54.27,110
PKN3,-0.7297,55,54.07,111
RSK3,-2.1317,113,53.99,112
PAK5,-4.057,207,53.96,113
P90RSK,-1.6764,84,53.15,114
OSR1,-4.017,205,52.58,115
MELK,-2.4394,132,52.24,116
PINK1,-1.4633,77,51.64,117
YANK2,-2.0506,107,50.93,118
