index,Score,Score Rank,Percentile,Percentile Rank
VRK2,0.4917,21,99.1,1
VRK1,0.6876,13,98.98,2
DNAPK,2.917,1,98.09,3
ATR,2.5193,2,98.06,4
MLK2,1.6038,4,97.99,5
TTK,0.0188,41,96.95,6
NEK5,0.6448,15,96.54,7
MASTL,0.6117,17,96.45,8
KHS1,0.5842,18,95.93,9
YANK2,0.8882,8,95.63,10
SMG1,1.3014,6,95.45,11
MEK5,-0.2457,56,95.38,12
NEK1,-0.081,48,95.04,13
STLK3,-1.6232,162,94.87,14
MEKK1,0.1767,34,94.77,15
IRE2,0.9302,7,94.72,16
LKB1,0.1288,36,93.9,17
MST1,0.0315,40,93.76,18
PKN3,1.9105,3,93.69,19
EEF2K,-0.1366,51,93.66,20
GCK,-0.0372,46,93.4,21
LRRK2,-0.404,63,93.29,22
NEK4,-0.2172,54,93.1,23
DRAK1,0.6269,16,92.92,24
MEKK6,-1.2147,124,92.87,25
MEKK2,-0.1808,52,92.36,26
ASK1,-1.3729,143,92.23,27
PASK,1.3562,5,92.18,28
ROCK2,0.8121,10,92.16,29
TLK2,0.7908,11,91.76,30
MAP3K15,-0.6221,87,91.58,31
SLK,-0.4828,72,90.97,32
GAK,-0.4321,66,90.92,33
KHS2,-0.4895,76,90.36,34
DAPK3,0.51,20,90.33,35
LOK,-0.428,64,90.32,36
MST2,-0.945,104,90.29,37
MEK2,-1.6907,167,90.06,38
MYO3B,-1.3558,142,89.9,39
DMPK1,0.0008,43,89.75,40
NIM1,0.3234,26,89.72,41
RIPK3,0.2107,31,89.65,42
YSK1,-1.1997,123,89.12,43
BRAF,-0.4595,68,88.78,44
IRAK4,0.2123,30,88.7,45
OSR1,-1.4465,148,88.27,46
PBK,-0.795,98,87.96,47
ROCK1,-0.4732,70,87.55,48
SSTK,0.1022,38,87.37,49
SNRK,-0.7323,95,87.24,50
ATM,0.4219,22,87.18,51
MLK4,-0.4872,75,87.04,52
TAO2,-0.9519,107,86.95,53
PKCZ,0.2932,28,86.4,54
ZAK,-0.8083,99,86.21,55
MST3,-0.4033,62,86.07,56
TNIK,-1.0436,112,85.5,57
HUNK,-0.2465,57,85.48,58
NEK8,-1.0275,109,85.26,59
TAK1,-1.764,175,85.14,60
MELK,0.2966,27,85.13,61
CRIK,-0.5659,84,84.92,62
NEK11,-1.1258,116,84.9,63
MARK2,-0.3178,60,84.86,64
PKCA,-0.0087,44,84.55,65
MYO3A,-2.3219,220,84.5,66
PKR,-0.4839,73,84.23,67
MRCKA,-0.337,61,84.1,68
PIM1,0.8214,9,83.97,69
PKCB,-0.2478,58,83.74,70
DAPK1,-0.2706,59,83.73,71
HGK,-1.341,140,83.59,72
PDK1,-0.8699,100,83.55,73
CAMKK2,-1.8975,182,83.52,74
YANK3,0.3848,24,83.5,75
ALPHAK3,-1.4801,151,83.27,76
PKCT,-0.5541,82,83.2,77
TAO1,-2.1179,202,82.99,78
AAK1,-2.2919,218,82.94,79
TSSK2,0.1881,32,82.93,80
MLK3,-0.4817,71,82.92,81
TSSK1,0.1739,35,82.78,82
PIM2,0.1856,33,82.74,83
PIM3,0.6606,14,82.64,84
NDR1,0.0565,39,82.21,85
HPK1,-1.4266,146,82.12,86
