index,Score,Score Rank,Percentile,Percentile Rank
MTOR,2.368,26,97.56,1
CDK16,4.5211,1,93.48,2
CLK2,3.7384,4,92.88,3
DYRK4,4.3139,2,92.38,4
CDK3,2.7943,18,91.95,5
CLK4,2.5963,21,91.39,6
CLK1,2.5151,22,91.2,7
CDK8,3.4848,9,90.55,8
DNAPK,0.9103,49,90.54,9
DYRK1B,3.6575,5,90.4,10
DYRK2,3.6552,6,90.11,11
PRPK,0.3799,53,89.77,12
CDK10,2.7742,19,89.19,13
CLK3,1.8487,41,89.15,14
SRPK2,1.8632,40,89.1,15
DYRK3,2.4982,23,88.81,16
SRPK1,2.3057,29,88.78,17
CDK19,3.2335,11,88.44,18
MOK,2.3643,27,88.12,19
JNK2,3.9087,3,87.88,20
CDK1,3.4037,10,87.69,21
SRPK3,1.4897,44,87.1,22
ERK7,0.6642,50,87.09,23
CDK7,3.1064,14,87.02,24
JNK3,3.4989,8,86.75,25
PDHK4,0.1256,57,85.58,26
HASPIN,-1.4228,95,85.29,27
NLK,2.1733,32,84.81,28
HIPK2,3.0293,16,84.68,29
CDK17,3.2257,12,84.41,30
CDK18,3.0586,15,84.38,31
CDK9,2.4785,24,84.38,31
CDK2,1.7766,42,84.35,33
P38A,2.8776,17,83.92,34
JNK1,3.1675,13,83.69,35
HIPK1,2.6999,20,83.12,36
CDK5,2.4365,25,83.11,37
BIKE,-2.18,134,82.81,38
SBK,0.3313,56,82.58,39
CDK14,2.1935,31,81.76,40
P38G,3.5306,7,81.46,41
CDK6,2.1213,35,81.27,42
FAM20C,-0.7595,73,80.98,43
GSK3A,1.9107,37,80.82,44
AAK1,-2.5632,163,80.81,45
HIPK3,2.145,33,80.64,46
BMPR2,0.0715,58,79.99,47
CDK4,1.8814,39,79.83,48
CDK13,2.304,30,79.78,49
AKT2,-0.38,65,78.92,50
HIPK4,1.6118,43,78.9,51
ERK2,1.9303,36,78.6,52
CDK12,1.8938,38,78.4,53
CK1E,0.0537,59,78.39,54
CAMK2A,0.3758,54,77.29,55
KIS,1.1464,47,76.97,56
MAPKAPK5,-1.2516,87,76.67,57
ERK1,2.144,34,76.64,58
P38B,2.3354,28,76.19,59
PBK,-2.205,137,75.71,60
IRAK1,-1.6119,104,75.47,61
ERK5,1.0146,48,75.36,62
PRP4,0.4621,52,75.2,63
DYRK1A,1.1751,46,74.89,64
MPSK1,-0.7751,74,74.52,65
MAPKAPK3,-0.4745,69,73.98,66
GSK3B,0.6402,51,73.84,67
TAO3,-1.0921,83,73.72,68
CDKL2,-0.1271,60,73.01,69
P38D,1.4712,45,72.53,70
CAMK2G,-0.1881,62,72.1,71
TAO2,-1.8709,116,71.66,72
MAK,0.3526,55,71.36,73
BRSK1,-1.8239,113,71.09,74
SGK1,-1.5939,103,70.58,75
CAMK2D,-0.5361,70,70.36,76
ICK,-0.6567,71,70.14,77
HPK1,-2.2969,146,69.84,78
AKT3,-2.6218,166,68.05,79
TSSK3,-1.7807,111,67.7,80
LRRK2,-2.3073,148,67.63,81
NUAK2,-0.7494,72,67.51,82
DRAK1,-1.2655,89,67.28,83
CDKL5,-0.1937,64,66.58,84
PKCE,-2.3259,149,66.06,85
MST4,-1.2525,88,65.63,86
AKT1,-2.1712,132,65.59,87
MNK2,-1.2764,90,65.0,88
WNK1,-0.9755,81,64.89,89
CAMK2B,-0.8178,77,64.69,90
CDKL1,-0.1894,63,64.69,90
MAPKAPK2,-1.279,91,64.6,92
PIM1,-0.8563,79,64.16,93
PINK1,-0.8553,78,63.98,94
PRKD3,-1.5617,98,63.47,95
CAMK1B,-0.4009,66,63.02,96
BCKDK,-1.905,117,62.8,97
TAO1,-3.5643,234,62.67,98
BRSK2,-2.6094,165,62.31,99
SKMLCK,-2.4017,155,61.67,100
ASK1,-4.1695,267,61.52,101
KHS2,-2.9484,194,61.22,102
NIK,-0.4266,67,61.13,103
WNK3,-1.4761,97,60.47,104
MNK1,-2.2073,138,60.36,105
PASK,-2.0597,126,60.15,106
PKCB,-2.1795,133,60.07,107
CAMLCK,-0.7788,75,59.78,108
MOS,-0.1409,61,59.63,109
GAK,-2.6399,167,59.59,110
PRKD2,-1.7647,110,58.78,111
CK2A1,-3.5363,233,58.48,112
TNIK,-2.7955,180,58.32,113
MARK3,-2.7712,178,58.19,114
NEK11,-2.4809,159,58.17,115
TSSK4,-1.3769,93,58.13,116
CK1A2,-0.4711,68,58.1,117
KHS1,-3.0095,200,58.02,118
PIM2,-1.9758,121,57.7,119
GCK,-2.6717,172,57.65,120
PRKX,-3.2451,216,57.17,121
NEK3,-3.0369,203,57.09,122
MSK2,-2.3026,147,56.87,123
PKCI,-2.8531,183,56.23,124
SMMLCK,-2.4464,157,55.83,125
CK2A2,-3.6429,238,55.77,126
ULK3,-2.9852,198,55.55,127
ALK7,-0.8118,76,55.02,128
DAPK1,-2.9019,189,54.99,129
MYLK4,-2.6548,171,54.63,130
P70S6KB,-1.7136,107,54.53,131
MAP3K15,-2.9966,199,54.4,132
CAMK1D,-2.8671,184,53.79,133
MASTL,-1.3827,94,53.58,134
PHKG1,-2.7641,177,53.51,135
BMPR1B,-1.4487,96,53.43,136
PRKD1,-1.5931,102,53.28,137
MEKK6,-4.14,264,53.24,138
