index,Score,Score Rank,Percentile,Percentile Rank
GRK6,3.8864,4,99.15,1
CK2A2,6.9778,1,98.6,2
CK2A1,6.857,2,98.56,3
GRK5,3.4989,5,98.29,4
FAM20C,4.526,3,97.59,5
IKKB,1.7804,13,96.99,6
PLK2,3.1202,6,96.82,7
GRK1,1.7575,14,95.81,8
GRK7,2.2979,9,95.64,9
BMPR1B,2.7849,7,94.81,10
BMPR1A,2.3986,8,94.36,11
ACVR2B,1.8884,11,93.72,12
CDC7,1.4081,17,93.42,13
ALK2,1.7335,15,93.22,14
GRK4,1.5003,16,92.81,15
CAMKK2,-0.8483,41,92.66,16
PLK3,1.2929,19,91.99,17
ALK7,2.0963,10,91.94,18
CAMK2G,1.3123,18,91.9,19
TGFBR1,1.7868,12,91.75,20
ATM,0.7557,24,89.98,21
ACVR2A,1.103,21,89.89,22
GRK2,0.8293,22,89.51,23
MOS,1.1611,20,88.76,24
IKKA,0.2843,28,87.81,25
CK1D,0.626,25,87.1,26
ALPHAK3,-1.0888,48,86.91,27
GRK3,0.7601,23,85.95,28
ALK1,0.4245,27,84.88,29
MARK2,-0.4494,35,83.78,30
PDHK4,0.0457,32,83.49,31
BMPR2,0.1616,29,82.96,32
MEK1,-0.8709,42,82.09,33
IKKE,-0.7403,39,81.04,34
CAMKK1,-1.5275,59,80.35,35
CAMK2B,0.5257,26,79.79,36
DSTYK,-0.3583,34,76.11,37
CK1G3,-0.7195,38,74.65,38
YANK2,-0.9369,45,73.7,39
DRAK1,-0.9598,47,73.56,40
MARK1,-1.6179,61,73.38,41
JNK1,0.0617,31,66.46,42
TBK1,-1.2938,51,65.61,43
DNAPK,-1.1293,49,64.31,44
MARK3,-2.3917,74,63.81,45
MAPKAPK2,-1.3609,54,63.56,46
ALK4,-0.8381,40,63.28,47
BRSK1,-2.4774,76,62.94,48
MARK4,-1.4604,56,62.1,49
GAK,-2.6206,83,60.15,50
IRAK1,-2.761,87,57.59,51
RAF1,-0.8991,43,57.58,52
SMG1,-1.5687,60,56.94,53
JNK3,-0.9523,46,56.39,54
YANK3,-0.9342,44,56.08,55
ATR,-0.5624,36,54.48,56
TSSK3,-3.0015,94,53.51,57
DLK,-1.1501,50,53.12,58
BRAF,-2.1708,68,52.68,59
CAMK2A,-1.4304,55,51.99,60
P38D,-1.838,62,50.84,61
COT,-0.6582,37,50.75,62
PLK1,-1.8726,63,50.64,63
AURA,-3.2246,103,50.07,64
MSK1,-2.8731,92,48.97,65
TLK2,-2.0418,65,47.76,66
PRPK,-0.2609,33,47.1,67
BCKDK,-2.5964,82,46.48,68
CHK1,-2.0421,66,46.16,69
GSK3A,0.0654,30,44.88,70
DAPK1,-3.4768,108,44.44,71
TSSK4,-2.2023,70,44.08,72
MSK2,-2.9997,93,43.56,73
SBK,-3.2065,101,43.45,74
ERK5,-1.3509,53,43.26,75
SIK,-3.605,111,43.14,76
RSK4,-3.1106,100,42.16,77
DAPK3,-3.7025,114,41.31,78
TAK1,-4.0959,129,41.24,79
MLK4,-3.4315,106,40.88,80
QSK,-3.4166,105,40.14,81
CAMK1D,-3.8316,120,39.53,82
CK1G2,-2.4484,75,38.99,83
CDK8,-2.5581,80,38.73,84
TSSK2,-3.0026,95,37.33,85
PDHK1,-1.5071,58,37.17,86
SSTK,-4.4805,141,36.51,87
PRKX,-4.8611,151,36.21,88
MAPKAPK5,-3.9951,125,35.22,89
CAMK2D,-2.519,78,35.19,90
PIM3,-2.0368,64,34.89,91
P38B,-2.7631,88,34.53,92
PKACA,-5.1112,167,34.36,93
DYRK4,-2.7361,85,34.11,94
LATS1,-2.3198,72,32.38,95
CK1A,-2.196,69,31.65,96
PASK,-3.5247,109,31.12,97
HUNK,-3.0385,96,30.14,98
TTBK2,-3.2714,104,29.45,99
PIM1,-2.7604,86,26.83,100
CDK19,-3.8815,122,26.74,101
NIM1,-3.5273,110,26.61,102
MAPKAPK3,-3.775,118,25.81,103
TTBK1,-5.1809,174,25.2,104
RSK2,-3.2194,102,24.56,105
PINK1,-2.8481,90,24.07,106
PKACB,-5.1611,172,23.89,107
MLK1,-3.0614,97,23.42,108
CDK2,-3.7743,117,23.09,109
CAMK1B,-1.5041,57,22.73,110
TSSK1,-4.2021,133,22.19,111
STLK3,-7.2177,245,22.14,112
NDR2,-3.843,121,21.88,113
VRK2,-3.0679,98,21.83,114
JNK2,-2.8367,89,21.81,115
AMPKA1,-3.7676,116,21.52,116
BRSK2,-5.5511,189,20.85,117
GCN2,-4.1099,130,20.28,118
LKB1,-4.116,131,20.21,119
PKN3,-2.1684,67,19.44,120
CDK1,-3.7757,119,19.39,121
LATS2,-4.4212,140,18.62,122
MEK2,-4.9324,157,18.57,123
PBK,-6.674,221,18.17,124
CAMK4,-4.93,155,17.64,125
MST2,-5.0429,165,17.54,126
PRKD1,-4.2166,134,16.94,127
AMPKA2,-4.611,145,15.97,128
ERK2,-3.9038,123,15.76,129
DYRK2,-3.7604,115,15.66,130
CAMK1A,-6.7258,223,15.61,131
RIPK2,-6.3724,215,15.44,132
PRKD2,-5.1434,169,15.22,133
QIK,-5.1985,175,15.02,134
CAMK1G,-5.5353,186,14.68,135
NEK8,-4.9016,152,14.15,136
AKT1,-6.0033,204,13.77,137
ICK,-6.7928,229,13.61,138
PKACG,-5.2619,178,13.53,139
RSK3,-4.6903,147,12.8,140
MTOR,-2.5285,79,12.5,141
BIKE,-6.1088,206,12.48,142
AKT3,-7.2878,247,12.26,143
ERK1,-4.7049,148,12.14,144
MYLK4,-5.041,164,12.07,145
NEK7,-4.5331,144,12.05,146
ULK1,-5.1702,173,11.57,147
P38G,-4.1903,132,11.48,148
ULK2,-4.36,139,11.4,149
DYRK1B,-4.9166,154,11.35,150
BUB1,-6.9461,233,10.97,151
P70S6KB,-3.6806,112,10.84,152
TAO3,-4.3302,136,10.5,153
PAK2,-5.204,176,10.49,154
P70S6K,-6.2679,212,10.42,155
CK1G1,-4.9668,160,10.31,156
PAK1,-5.1461,170,10.1,157
CRIK,-7.273,246,10.03,158
SNRK,-7.16,243,9.86,159
YSK4,-4.0207,126,9.71,160
ERK7,-5.2923,180,9.56,161
PAK6,-7.0576,238,9.53,162
CDK7,-4.8322,150,9.52,163
P38A,-3.9225,124,9.34,164
PKG1,-9.9922,303,9.31,165
PAK4,-8.3194,275,9.22,166
RIPK1,-4.7478,149,9.0,167
NUAK1,-5.865,202,8.61,168
PAK5,-8.3056,273,8.53,169
HIPK4,-4.5191,143,8.19,170
OSR1,-7.1215,242,7.89,171
CLK2,-5.6285,192,7.76,172
AKT2,-5.5326,185,7.63,173
MEKK3,-4.3557,138,7.58,174
SGK1,-6.0392,205,7.49,175
NUAK2,-4.3161,135,7.49,175
KIS,-5.7411,197,7.42,177
RIPK3,-5.5393,187,7.39,178
NDR1,-5.2789,179,7.18,179
