index,Score,Score Rank,Percentile,Percentile Rank
CK2A1,5.5651,1,97.35,1
CK2A2,5.4279,2,97.17,2
GRK6,2.6656,4,96.57,3
FAM20C,3.863,3,96.56,4
CAMKK2,-0.2188,36,96.09,5
CDC7,1.6472,7,94.81,6
GRK5,2.1479,5,94.59,7
PLK2,1.7873,6,93.14,8
CAMK2G,1.3754,9,92.46,9
IKKB,0.8968,15,90.56,10
MARK2,0.5338,20,90.5,11
GRK7,0.8302,16,90.16,12
MOS,1.2809,11,90.13,13
GRK1,0.9283,14,89.8,14
BMPR1B,1.4023,8,88.37,15
PLK3,0.6944,19,87.91,16
MARK1,-0.0656,30,87.53,17
BMPR1A,0.7343,17,87.33,18
MAPKAPK2,1.1651,12,87.25,19
ALK7,1.3065,10,87.07,20
MARK4,0.1777,26,85.83,21
MARK3,-0.365,41,85.59,22
ALK2,0.3298,24,85.05,23
CAMK2B,1.1353,13,85.01,24
ALK1,0.4136,22,84.75,25
CK1D,0.133,28,83.18,26
ALPHAK3,-1.5518,75,82.56,27
GAK,-1.2106,64,82.14,28
TGFBR1,0.4106,23,81.53,29
TSSK3,-0.2149,35,81.3,30
CAMKK1,-1.4995,72,80.8,31
GRK2,0.2689,25,80.25,32
YANK2,-0.5867,45,79.71,33
ACVR2B,-0.1086,32,79.61,34
CHK1,-0.0263,29,79.47,35
TSSK2,-0.193,34,78.73,36
CAMK1D,-0.7095,50,77.8,37
MEK1,-1.0169,57,77.6,38
SSTK,-1.1008,61,77.58,39
TSSK4,-0.1455,33,76.07,40
CAMK2A,0.1606,27,74.94,41
IKKA,-0.7072,49,74.05,42
BRSK1,-1.5688,77,73.92,43
ACVR2A,-0.6707,46,73.1,44
PDHK4,-0.2872,37,72.24,45
DSTYK,-0.7106,51,70.61,46
GRK3,-0.3178,38,70.1,47
SMG1,-1.2717,65,69.14,48
GRK4,-0.5475,44,68.77,49
JNK1,0.4416,21,68.35,50
SBK,-1.4396,68,67.73,51
MSK1,-1.6028,78,67.64,52
LATS1,-0.3537,40,67.21,53
QSK,-1.7255,85,66.93,54
MAPKAPK3,-1.0863,59,66.04,55
YANK3,-0.5469,43,66.01,56
DRAK1,-1.3308,66,65.87,57
SIK,-2.0756,94,65.71,58
IKKE,-1.6875,83,64.78,59
RSK4,-1.6438,80,64.74,60
CAMK2D,-0.9532,54,63.78,61
COT,-0.0837,31,63.71,62
LATS2,-1.4837,71,63.34,63
PIM3,-0.6826,47,63.11,64
ATM,-1.1721,62,61.63,65
CAMK1A,-3.1233,124,61.31,66
TBK1,-1.4739,70,61.3,67
AMPKA1,-1.4204,67,60.79,68
CAMK1B,-0.4817,42,60.79,68
DAPK1,-2.5649,105,60.6,70
DAPK3,-2.6654,110,60.3,71
PASK,-2.0557,91,60.21,72
CK1G3,-1.514,73,60.05,73
CAMK1G,-2.5368,104,59.94,74
GSK3A,0.7267,18,59.5,75
PIM1,-1.1899,63,58.47,76
TSSK1,-1.7804,86,58.35,77
PRKX,-3.1665,126,58.14,78
RAF1,-0.8827,53,58.04,79
MSK2,-2.2722,101,57.4,80
ALK4,-1.0273,58,56.32,81
JNK3,-0.9653,55,56.19,82
HUNK,-1.8613,87,55.61,83
DLK,-1.0985,60,54.93,84
PKACA,-3.7278,156,54.93,84
RSK2,-1.6735,82,54.77,86
PRKD2,-2.0797,95,54.42,87
AMPKA2,-2.0618,92,54.08,88
MAPKAPK5,-2.9493,117,52.59,89
PLK1,-1.8715,88,50.67,90
MYLK4,-2.8719,116,50.52,91
BRSK2,-3.443,140,50.29,92
LKB1,-2.739,112,47.3,93
BRAF,-2.3933,103,46.71,94
IRAK1,-3.4779,141,45.86,95
NDR2,-2.2408,100,44.48,96
NIM1,-2.5684,106,44.46,97
P38D,-2.3802,102,44.32,98
PRKD1,-2.2051,98,43.86,99
CAMK4,-3.2031,129,43.31,100
PKACB,-3.9012,163,42.2,101
PRPK,-0.3216,39,42.19,102
QIK,-3.295,135,40.87,103
ERK5,-1.5657,76,39.18,104
NUAK1,-3.5236,144,37.78,105
TTBK1,-4.2706,171,37.69,106
PKACG,-3.5433,145,37.39,107
JNK2,-2.1646,96,35.61,108
CK1A,-2.0189,89,35.59,109
P38B,-2.7132,111,35.44,110
CRIK,-5.1611,210,35.11,111
P70S6KB,-2.5694,107,35.01,112
BIKE,-5.0191,201,34.26,113
TTBK2,-3.0444,122,33.13,114
DYRK4,-2.8228,113,32.99,115
DCAMKL1,-3.0397,121,32.87,116
PBK,-5.3725,221,32.58,117
AURA,-4.2687,170,32.4,118
PRKD3,-3.5097,143,32.25,119
PKN3,-1.6275,79,31.55,120
ATR,-1.0004,56,31.47,121
RSK3,-3.3938,138,30.99,122
BMPR2,-0.7017,48,30.46,123
DAPK2,-1.4685,69,29.92,124
AAK1,-6.2904,253,29.51,125
RIPK1,-3.2621,132,28.44,126
CDKL2,-2.9806,119,28.13,127
ULK1,-3.9625,164,28.04,128
CHAK2,-2.8345,114,27.88,129
RIPK3,-3.7862,159,27.84,130
CDKL1,-1.5221,74,27.68,131
CDK8,-3.1753,127,27.39,132
