index,Score,Score Rank,Percentile,Percentile Rank
CAMK2A,6.62,1,99.88,1
DNAPK,4.7917,3,99.8,2
ATM,4.7519,4,99.73,3
CAMK2B,5.1252,2,99.28,4
LATS1,3.7371,5,98.79,5
CAMK2G,2.6811,11,98.51,6
CAMK2D,2.7942,9,97.51,7
ATR,2.2766,13,97.44,8
LATS2,2.418,12,96.89,9
NDR2,2.7766,10,96.64,10
SMG1,1.2887,25,95.37,11
TLK1,0.9011,31,95.34,12
TLK2,1.269,26,94.85,13
MAPKAPK2,2.825,8,94.62,14
BRAF,0.0999,44,94.46,15
CK2A2,3.2917,6,94.34,16
CK2A1,3.0786,7,94.19,17
PLK3,1.6739,17,93.98,18
BRSK1,1.3811,24,93.97,19
MOS,1.5116,21,92.39,20
PLK2,1.5738,18,92.32,21
GRK4,1.3973,23,92.19,22
GRK6,1.7294,16,92.18,23
CAMK1D,2.1175,14,92.16,24
FAM20C,1.5218,20,91.28,25
TSSK3,1.5546,19,90.9,26
ALK7,1.8311,15,90.59,27
GRK1,0.8967,32,89.48,28
GRK5,1.135,28,88.71,29
PRKX,0.9524,30,88.56,30
BCKDK,-0.263,62,88.48,31
TSSK4,1.1631,27,88.46,32
BRSK2,-0.045,54,88.08,33
DRAK1,-0.0245,53,87.32,34
DCAMKL1,0.9954,29,87.23,35
AMPKA2,0.6523,37,86.22,36
CAMK1A,0.0665,47,86.04,37
GRK7,0.0291,49,85.43,38
AMPKA1,0.4153,39,84.41,39
MSK1,0.4058,40,84.35,40
MSK2,0.0777,46,83.93,41
SIK,-0.1917,59,83.9,42
PIM3,0.7659,35,83.72,43
PIM1,0.7753,34,83.64,44
PKACB,0.0112,51,83.16,45
DAPK3,-0.61,78,83.01,46
CAMK1B,0.8276,33,82.88,47
DAPK2,0.5836,38,82.81,48
MARK3,-0.7487,85,82.66,49
MARK1,-0.7654,88,82.01,50
CAMK1G,-0.5538,75,81.83,51
SBK,0.1858,43,81.69,52
MAPKAPK3,0.2303,42,81.31,53
ALPHAK3,-1.6716,121,81.3,54
LKB1,-1.0912,99,80.82,55
RSK4,-0.0582,55,80.56,56
HUNK,-0.612,79,80.21,57
TGFBR1,0.273,41,80.0,58
MARK4,-0.3463,63,79.93,59
MARK2,-0.8871,94,79.79,60
COT,0.6847,36,79.24,61
PDHK1,-0.361,64,78.14,62
ALK2,-0.4218,67,78.05,63
CAMK4,-0.7672,89,77.94,64
QSK,-0.82,91,77.82,65
PRKD2,-0.1736,57,77.43,66
NDR1,-0.4441,68,76.92,67
PASK,-0.8767,92,76.73,68
RAF1,-0.146,56,76.49,69
DCAMKL2,-0.8102,90,76.3,70
PRKD1,0.098,45,76.27,71
CK1D,-0.5455,74,76.18,72
DAPK1,-1.2576,108,75.94,73
IKKB,-0.181,58,75.68,74
DLK,-0.4456,69,75.38,75
NUAK1,-1.1223,100,75.37,76
BMPR1B,-0.2023,60,74.44,77
PAK1,-0.8802,93,74.18,78
RSK2,-0.3624,65,74.12,79
TSSK2,-0.5611,76,74.06,80
GRK2,0.0004,52,73.92,81
PKACA,-1.8435,129,73.8,82
SSTK,-1.5102,116,73.41,83
PRPK,0.0602,48,72.95,84
ACVR2B,-0.7062,84,72.82,85
GSK3A,1.4193,22,72.82,85
P70S6KB,-0.5386,73,72.34,87
MRCKA,-1.8756,131,71.38,88
P90RSK,-0.6617,83,70.77,89
ALK1,-0.506,72,70.61,90
PKN3,0.0159,50,70.51,91
PLK1,-0.8921,96,69.62,92
CHK1,-0.7495,86,69.32,93
GCN2,-1.3345,112,69.01,94
MYLK4,-1.7664,126,68.15,95
WNK2,-0.7528,87,68.1,96
CDC7,-0.6187,80,67.94,97
PKACG,-1.6087,118,66.72,98
TSSK1,-1.1992,105,66.72,98
GRK3,-0.4984,71,66.64,100
NEK6,-1.2089,106,66.54,101
MNK1,-1.7876,127,66.16,102
CK1G3,-1.2171,107,66.09,103
VRK2,-1.9616,135,66.01,104
DMPK1,-2.9613,176,65.64,105
MELK,-1.6205,119,64.11,106
CAMLCK,-0.6545,82,63.76,107
ROCK2,-2.6075,163,63.65,108
SGK1,-2.2495,141,63.54,109
IKKA,-1.3264,111,63.35,110
ACVR2A,-1.2869,109,62.7,111
BMPR1A,-1.9304,133,62.58,112
SMMLCK,-2.1034,137,62.55,113
DSTYK,-1.1805,104,62.55,113
AURA,-2.5071,156,62.27,115
NIK,-0.4031,66,61.9,116
TAO3,-1.6768,122,61.81,117
TAK1,-3.1559,191,61.62,118
ALK4,-0.8875,95,61.53,119
CLK2,-0.4511,70,61.34,120
CK1A,-1.0385,97,61.25,121
MAPKAPK5,-2.4204,151,61.05,122
MNK2,-1.5532,117,60.77,123
CAMKK2,-3.1883,192,60.36,124
AKT1,-2.5968,161,60.23,125
PAK6,-2.8832,174,58.65,126
AURC,-2.6781,165,58.23,127
PAK5,-3.7393,215,58.04,128
IKKE,-1.9586,134,57.93,129
PAK4,-4.0078,230,57.62,130
PDHK4,-0.6189,81,57.57,131
NUAK2,-1.2961,110,57.51,132
GCK,-2.6819,166,57.43,133
WNK1,-1.406,113,57.28,134
ANKRD3,-1.4541,115,57.27,135
WNK3,-1.66,120,57.07,136
SNRK,-3.4254,202,55.87,137
SKMLCK,-2.8295,171,55.42,138
AKT2,-2.4184,150,55.26,139
CHK2,-3.2928,196,54.52,140
PAK2,-2.4592,154,54.32,141
SLK,-3.2378,193,54.28,142
PIM2,-2.1905,140,54.1,143
