index,Score,Score Rank,Percentile,Percentile Rank
PLK3,3.3035,3,98.61,1
PLK1,2.6616,4,98.61,1
GRK4,2.5972,5,97.33,3
FAM20C,4.2939,1,97.26,4
PLK2,3.3163,2,97.21,5
DSTYK,1.8489,7,96.56,6
GRK1,1.7507,9,95.79,7
PDHK1,0.7539,19,95.35,8
ACVR2A,1.81,8,93.51,9
TGFBR1,2.1223,6,93.37,10
BMPR2,0.6637,20,93.27,11
ALK2,1.5276,11,92.3,12
CAMK2G,1.3413,12,92.16,13
GRK5,1.5948,10,91.82,14
GRK7,1.1826,14,91.77,15
TTBK1,-0.0766,32,91.34,16
IKKE,0.6017,21,91.3,17
TGFBR2,0.2955,25,90.06,18
ALK1,0.9756,18,89.68,19
BMPR1A,1.1724,15,89.62,20
ACVR2B,0.9973,16,88.83,21
BCKDK,-0.2553,34,88.56,22
GRK6,1.222,13,88.44,23
NEK7,-0.1667,33,85.85,24
BMPR1B,0.9805,17,85.51,25
PDHK4,0.0914,28,84.69,26
CK1G3,0.04,29,84.6,27
ULK1,-0.9172,46,84.14,28
ALK4,0.0275,30,83.92,29
GRK3,0.5779,23,83.89,30
CK2A2,-0.2684,35,83.5,31
CK1D,0.1592,27,83.42,32
IKKB,0.2309,26,82.24,33
TBK1,-0.3096,36,81.92,34
CK2A1,-0.6833,42,81.62,35
CAMK2B,0.5867,22,80.37,36
RIPK2,-2.2133,84,79.67,37
IRAK1,-1.4178,61,78.1,38
TTBK2,-0.4948,38,77.74,39
ULK2,-0.6568,41,77.66,40
CAMK2D,-0.0105,31,77.6,41
ALK7,0.3733,24,77.1,42
TLK1,-1.1181,54,76.63,43
HRI,-1.1103,53,76.17,44
ULK3,-1.6385,70,75.51,45
PERK,-1.3927,60,72.91,46
SMG1,-1.1543,55,72.91,46
PLK4,-2.3227,87,72.71,48
ATM,-0.6441,40,72.33,49
MARK1,-1.8065,75,71.22,50
ANKRD3,-0.9177,47,71.07,51
VRK2,-1.8089,76,70.51,52
CK1G2,-0.9928,49,70.43,53
IKKA,-0.9373,48,70.23,54
MEKK3,-1.5025,63,68.89,55
MEK1,-1.2641,57,68.09,56
TLK2,-1.1732,56,65.52,57
YANK3,-0.6091,39,64.58,58
GRK2,-0.3196,37,64.46,59
YSK4,-1.784,74,63.91,60
HUNK,-1.5798,68,61.97,61
GCN2,-1.7721,73,60.31,62
CAMK2A,-1.0195,50,58.8,63
MARK2,-2.6078,93,57.6,64
RIPK3,-2.055,81,57.09,65
NEK6,-1.7047,72,57.07,66
CDC7,-1.0455,51,56.47,67
NEK9,-1.5112,64,56.09,68
DNAPK,-1.4957,62,56.06,69
MEK2,-3.4705,118,55.39,70
DLK,-1.0984,52,54.93,71
YANK2,-1.9091,78,54.08,72
BRAF,-2.1192,82,54.01,73
ALPHAK3,-3.5335,122,53.9,74
MARK3,-3.0647,107,53.59,75
CAMKK1,-2.9209,100,53.14,76
RIPK1,-1.9536,79,52.6,77
SRPK3,-1.5482,66,52.49,78
MARK4,-2.0346,80,50.99,79
MLK1,-1.8574,77,48.96,80
BRSK1,-3.4431,116,48.83,81
BRSK2,-3.7124,128,46.33,82
TTK,-4.9084,177,44.55,83
MAPKAPK5,-3.4316,115,44.53,84
CK1G1,-2.3854,88,43.16,85
NEK2,-2.647,94,42.92,86
MST2,-3.8094,131,42.23,87
STLK3,-6.1545,232,42.05,88
TAK1,-4.0602,141,41.98,89
JNK1,-2.2194,85,39.68,90
AURA,-3.8271,132,39.62,91
MINK,-4.2089,148,39.41,92
RAF1,-1.567,67,38.89,93
NIM1,-2.8895,99,38.17,94
RSK2,-2.5222,92,37.87,95
MSK1,-3.5586,123,37.29,96
COT,-1.2797,58,37.28,97
MLK4,-3.6642,126,36.45,98
ATR,-0.9098,45,36.31,99
STK33,-4.1024,143,35.6,100
CAMKK2,-4.414,159,34.39,101
MEKK1,-2.9692,101,34.12,102
ZAK,-3.4549,117,32.32,103
ASK1,-5.4907,201,31.94,104
NEK3,-4.6693,171,31.37,105
NEK4,-4.303,154,31.01,106
VRK1,-4.6773,172,30.86,107
WNK3,-3.0543,106,30.65,108
PKR,-2.5115,90,30.33,109
SKMLCK,-4.3759,158,30.17,110
KIS,-3.116,109,29.8,111
MEKK2,-3.1715,111,29.44,112
NEK11,-3.6777,127,29.35,113
RSK3,-3.4901,119,29.33,114
CK1A2,-1.2909,59,28.87,115
WNK1,-3.1013,108,27.86,116
MLK3,-3.2619,112,27.64,117
QIK,-4.1936,147,27.14,118
NEK8,-4.1213,144,26.1,119
P90RSK,-3.0036,102,26.03,120
MYLK4,-4.1554,146,25.87,121
LATS2,-3.8543,134,25.69,122
SRPK1,-3.0084,104,25.19,123
JNK3,-2.4897,89,24.61,124
SMMLCK,-3.8293,133,24.07,125
SSTK,-5.5502,205,23.91,126
QSK,-4.4551,165,23.49,127
NEK1,-5.1489,188,23.33,128
MAPKAPK2,-4.4284,161,23.12,129
PKG2,-5.2913,194,22.33,130
SNRK,-5.8358,215,22.2,131
PAK6,-5.5962,207,21.92,132
PAK4,-6.8409,250,21.7,133
P38B,-3.4102,114,21.64,134
CAMLCK,-1.6433,71,21.3,135
CAMK1B,-1.5438,65,21.18,136
DYRK4,-3.8551,135,20.47,137
TSSK2,-4.2754,151,20.46,138
PKG1,-8.2844,292,20.4,139
MSK2,-4.2622,149,20.27,140
NEK5,-3.9638,138,20.2,141
LATS1,-3.1365,110,20.07,142
MAPKAPK3,-4.2726,150,19.83,143
CK1E,-2.1309,83,19.45,144
MNK2,-4.3029,153,19.38,145
CLK4,-3.6556,124,19.33,146
EEF2K,-5.0579,181,18.81,147
WNK4,-4.4259,160,18.57,148
CK1A,-3.0313,105,18.4,149
SRPK2,-3.9012,136,18.25,150
RSK4,-4.6892,173,18.12,151
MST4,-4.0976,142,18.07,152
HGK,-4.9892,180,17.98,153
MASTL,-2.5189,91,17.73,154
CLK1,-4.5435,168,17.32,155
DRAK1,-3.5261,121,16.78,156
PRPK,-0.7059,44,15.79,157
MEKK6,-6.295,234,14.96,158
PHKG2,-7.6158,277,14.72,159
BIKE,-5.9768,223,14.45,160
DAPK1,-5.0665,182,14.45,160
NUAK2,-3.6569,125,14.22,162
CAMK4,-5.2388,191,14.16,163
SIK,-5.7301,212,13.88,164
AURB,-5.731,213,13.67,165
P70S6KB,-3.5206,120,13.65,166
PKN2,-4.8513,175,13.58,167
PKCA,-5.4028,197,13.43,168
CAMK1D,-5.8787,218,12.96,169
DAPK3,-5.2643,192,12.77,170
PIM3,-3.3635,113,12.64,171
GSK3B,-0.7055,43,12.52,172
TSSK1,-5.0954,184,12.47,173
