index,Score,Score Rank,Percentile,Percentile Rank
PINK1,3.3665,1,99.67,1
IRE1,0.8581,8,94.42,2
MPSK1,1.3367,5,93.86,3
GAK,-0.2616,25,92.45,4
IRE2,0.434,11,91.81,5
EEF2K,-0.5182,42,91.33,6
BIKE,-1.1213,74,90.5,7
LKB1,-0.4324,35,89.25,8
SNRK,-0.6503,51,87.87,9
HRI,-0.3896,32,87.57,10
AAK1,-1.9394,129,85.51,11
NEK8,-1.0093,69,85.5,12
CHAK1,-0.2966,27,84.01,13
STK33,-1.0048,68,83.7,14
PBK,-1.3677,90,83.65,15
NEK6,-0.1267,24,83.35,16
CAMKK1,-1.3786,92,82.7,17
DSTYK,0.091,17,82.42,18
IRAK4,-0.4599,38,82.0,19
PERK,-0.9732,65,80.31,20
MEKK3,-0.9873,67,79.44,21
NEK4,-1.4455,96,79.34,22
CDK6,1.8154,3,79.09,23
PRPK,0.1544,14,79.07,24
IRAK1,-1.3457,86,79.05,25
PLK4,-1.9033,126,77.98,26
MYO3B,-2.7133,179,77.27,27
CDK13,2.0273,2,76.97,28
RIPK2,-2.4453,163,76.96,29
CDK5,1.6564,4,76.92,30
NEK1,-1.8979,124,76.48,31
MEKK2,-1.2881,79,76.29,32
CK1G1,-0.7075,54,76.16,33
NEK2,-0.5757,45,76.0,34
HGK,-1.9578,131,74.81,35
ULK1,-1.5731,105,74.54,36
ERK5,0.9465,7,74.45,37
CDK12,1.1652,6,73.71,38
CDK9,0.7577,9,73.2,39
BUB1,-1.6225,111,73.11,40
NEK5,-1.2931,80,73.02,41
MEKK6,-3.0024,194,72.9,42
CK1A,-0.5792,46,72.49,43
CHAK2,-0.7623,56,72.11,44
MEK5,-1.5479,102,71.85,45
IKKA,-0.8924,62,70.99,46
MLK4,-1.8137,118,70.57,47
PHKG2,-2.5781,172,70.4,48
NIM1,-1.2304,77,70.1,49
PRP4,-0.0033,19,69.97,50
PDHK1,-0.6498,50,69.93,51
MLK1,-0.9708,64,69.73,52
CDK19,0.1752,13,69.52,53
WNK3,-0.9762,66,69.47,54
CDK3,-0.4392,37,69.45,55
