index,Score,Score Rank,Percentile,Percentile Rank
ATR,3.2767,1,99.47,1
SMG1,2.4182,4,99.1,2
DNAPK,3.2672,2,98.63,3
ATM,2.9999,3,98.13,4
BRSK2,1.8366,10,96.43,5
DRAK1,1.156,18,95.9,6
BRSK1,1.9816,7,95.82,7
TLK2,1.2102,15,94.52,8
AMPKA2,1.9102,8,93.32,9
TSSK3,1.743,12,91.61,10
AMPKA1,1.3914,14,91.49,11
CAMK2A,2.1342,5,91.44,12
CAMK1D,1.8487,9,91.17,13
TSSK4,1.5302,13,90.93,14
CAMK2B,2.0253,6,90.83,15
SSTK,0.6594,24,90.72,16
MAPKAPK2,1.7763,11,90.5,17
BCKDK,-0.183,50,89.27,18
MARK1,0.2072,38,89.25,19
DCAMKL1,1.2054,16,88.59,20
NDR2,1.0059,19,87.57,21
CAMK1A,0.3852,29,87.47,22
WNK3,0.3072,34,87.39,23
SIK,0.3319,30,87.23,24
MARK3,-0.1541,49,87.09,25
DAPK3,-0.1226,48,86.54,26
DAPK2,0.8661,21,85.71,27
CAMK1G,-0.0093,46,85.67,28
MARK4,0.1275,40,85.31,29
MELK,0.3055,35,85.2,30
PAK1,0.2763,36,85.11,31
TSSK1,0.4233,28,85.11,31
MNK1,-0.0356,47,84.87,33
CAMK2D,0.6242,25,84.78,34
MARK2,-0.3353,64,84.72,35
MAPKAPK3,0.612,26,84.67,36
TLK1,-0.5226,75,84.45,37
FAM20C,-0.2382,56,84.18,38
TSSK2,0.3077,33,84.08,39
WNK2,0.3097,32,83.95,40
GRK7,-0.2237,53,83.67,41
LKB1,-0.9094,101,83.53,42
PIM3,0.745,22,83.5,43
COT,0.9114,20,83.07,44
LATS2,0.0828,42,83.05,45
NUAK1,-0.3633,66,82.89,46
PRKX,-0.275,59,82.34,47
HUNK,-0.4701,70,82.33,48
CAMK4,-0.2758,60,82.27,49
LATS1,0.677,23,81.83,50
PKACB,-0.2009,51,81.82,51
DCAMKL2,-0.2841,61,81.75,52
ROCK2,-0.9391,105,81.67,53
PKCB,-0.4762,71,81.6,54
QIK,-0.5476,76,80.74,55
DAPK1,-0.7107,91,80.56,56
QSK,-0.5626,77,80.39,57
CK2A1,-0.9367,104,80.22,58
CAMK1B,0.5765,27,80.22,58
MLK2,-0.2662,57,80.08,60
BRAF,-1.0074,108,79.81,61
PIM1,0.3175,31,79.61,62
PDHK1,-0.3108,62,79.31,63
SNRK,-1.6334,147,79.12,64
NIM1,-0.651,85,78.98,65
PAK2,-0.7581,94,78.86,66
PAK5,-1.6687,150,78.76,67
PAK3,-0.6194,82,78.1,68
PKG2,-0.9683,106,78.01,69
PAK6,-1.176,119,77.89,70
RSK4,-0.4036,68,77.77,71
GRK1,0.0674,43,77.7,72
CK2A2,-1.2526,124,77.62,73
ROCK1,-1.9485,165,77.47,74
PKCG,-0.9155,102,77.41,75
NIK,0.1759,39,77.17,76
PKACA,-1.3503,130,76.98,77
PKCZ,-0.6399,84,76.31,78
SKMLCK,-1.1099,116,76.18,79
PRPK,0.1082,41,76.18,79
PRKD2,-0.3464,65,75.81,81
