index,Score,Score Rank,Percentile,Percentile Rank
DLK,0.8469,9,96.22,1
CK1G2,1.8604,2,96.05,2
PLK2,2.4168,1,95.23,3
GRK2,1.2782,4,93.99,4
GRK3,1.6938,3,93.51,5
CK1G3,1.1098,7,93.08,6
CK1A,0.7817,10,92.29,7
CAMKK1,-0.5749,45,91.55,8
TSSK2,1.2049,5,91.4,9
MEKK3,-0.1975,30,91.14,10
CHK1,1.1866,6,91.06,11
MLK1,0.3053,16,90.24,12
MLK4,-0.0931,25,90.12,13
DSTYK,0.635,11,88.43,14
GCN2,-0.1236,27,88.0,15
YANK2,-0.018,22,87.77,16
CK1E,0.5557,13,87.74,17
MEK1,-0.6505,48,87.66,18
MLK3,-0.1511,28,87.12,19
IKKA,0.2028,18,86.93,20
STLK3,-3.0175,169,86.89,21
PLK3,0.5564,12,86.73,22
PRPK,0.2922,17,86.32,23
ULK1,-0.7616,52,86.06,24
GRK6,0.9229,8,85.55,25
ZAK,-0.9533,62,84.46,26
ALPHAK3,-1.4189,80,83.87,27
BMPR1A,0.1813,19,83.78,28
TLK1,-0.5966,46,83.64,29
BRAF,-0.8538,59,82.71,30
CAMKK2,-1.9772,111,82.52,31
TTBK2,-0.2417,32,81.59,32
CK1A2,0.3981,15,81.14,33
ALK1,0.0377,21,80.35,34
ALK2,-0.2138,31,80.19,35
ACVR2A,-0.1158,26,80.04,36
MST2,-1.9955,115,78.2,37
PLK1,-0.3673,35,78.05,38
PKN3,0.4417,14,78.04,39
GRK4,-0.0246,23,77.72,40
CK1G1,-0.6336,47,77.29,41
MLK2,-0.4353,38,76.94,42
TSSK3,-0.7987,55,76.91,43
NEK9,-0.4932,40,76.57,44
OSR1,-2.5388,146,76.52,45
PRKD3,-0.5046,41,76.24,46
IKKB,-0.152,29,76.16,47
BMPR1B,-0.0851,24,75.83,48
CAMK4,-0.9932,65,75.65,49
MEKK2,-1.3596,77,74.73,50
NEK7,-0.9642,63,73.97,51
NEK8,-1.7849,100,73.25,52
TTBK1,-1.8087,101,72.86,53
TTK,-3.2663,187,72.04,54
NEK6,-0.8942,61,72.03,55
ACVR2B,-0.7871,54,71.67,56
PERK,-1.4612,82,71.48,57
ULK2,-1.0009,66,71.39,58
MAPKAPK2,-0.7713,53,70.61,59
HUNK,-1.1631,72,70.47,60
GRK1,-0.3102,34,70.18,61
YANK3,-0.3678,36,70.13,62
PRKD1,-0.4343,37,69.85,63
SSTK,-1.8681,104,69.38,64
EEF2K,-2.4776,141,69.2,65
IKKE,-1.507,87,69.0,66
HRI,-1.5062,86,68.12,67
MEK5,-1.6806,95,67.91,68
COT,0.0949,20,67.55,69
CK1D,-1.2336,74,67.48,70
MEKK1,-1.6668,94,66.96,71
GRK5,-0.5702,44,66.94,72
CAMK1A,-2.6259,152,66.72,73
GRK7,-1.98,113,66.57,74
CAMK1B,-0.2666,33,66.35,75
TSSK1,-1.2546,75,66.01,76
CHK2,-2.4443,138,65.99,77
TBK1,-1.2832,76,65.84,78
CAMK1D,-1.9705,110,65.48,79
CK2A2,-2.8008,160,65.4,80
BUB1,-2.281,125,65.03,81
MEK2,-3.0982,175,64.96,82
FAM20C,-2.4533,139,64.75,83
AURA,-2.3452,131,64.75,83
CK2A1,-3.0472,172,64.1,85
RIPK2,-3.3608,192,63.6,86
DRAK1,-1.434,81,63.58,87
TGFBR1,-0.729,51,63.57,88
ATM,-1.115,69,62.88,89
RSK4,-1.8165,102,62.47,90
PRKD2,-1.5135,88,62.22,91
P70S6K,-2.5585,148,62.18,92
ERK2,-0.7131,49,61.97,93
ALK7,-0.5107,42,61.73,94
IRE2,-1.9787,112,61.6,95
ALK4,-0.89,60,61.45,96
MAPKAPK3,-1.498,85,60.08,97
MSK2,-2.1834,121,58.98,98
RSK3,-1.8471,103,58.89,99
DCAMKL2,-2.0087,116,58.39,100
MAPKAPK5,-2.5929,150,58.26,101
NEK5,-2.0446,117,57.74,102
PKN2,-1.9699,109,57.53,103
PHKG2,-3.734,209,57.45,104
CAMK2B,-1.3684,78,57.42,105
